id,name,female_plot,male_plot,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.auto,actions.time,next_plot,events.events.type,events.events.arg,events.events.arg,fief_events.events.type,fief_events.events.arg,fief_events.events.arg,lock_option
321903,,,,BACKGROUND,sprites/juqing_lifu4,,,MUSIC,soundeffects/Chirping,open,,ACTOR_SPINE_ANIMATION,219,smile,,LIGHT_ACTOR,219,,,NAME,紫烟,,,SUBTITLE,哇，好漂亮的花钗，谢谢主人！,soundeffects/ziyan_xieli1,,,,,,,,,,,
321904,,,,BACKGROUND,sprites/juqing_lifu4,,,MUSIC,soundeffects/Chirping,open,,ACTOR_SPINE_ANIMATION,219,frown,,LIGHT_ACTOR,219,,,NAME,紫烟,,,SUBTITLE,不、不行……这太贵重了。,soundeffects/ziyan_xieli2,,,,,,,,,,,
321905,,,,BACKGROUND,sprites/juqing_lifu4,,,MUSIC,soundeffects/Chirping,open,,ACTOR_SPINE_ANIMATION,219,sad,,LIGHT_ACTOR,219,,,NAME,紫烟,,,SUBTITLE,主、主人这么盯着紫烟看，肯定是奴婢又做错了什么……,soundeffects/ziyan_tiaoxi1,,,,,,,,,,,
321906,,,,BACKGROUND,sprites/juqing_lifu4,,,MUSIC,soundeffects/Chirping,open,,ACTOR_SPINE_ANIMATION,219,shy,,LIGHT_ACTOR,219,,,NAME,紫烟,,,SUBTITLE,主人不会让紫烟做很过分的事吧。,soundeffects/ziyan_tiaoxi2,,,,,,,,,,,
321907,,,,BACKGROUND,sprites/juqing_lifu4,,,MUSIC,soundeffects/Chirping,open,,ACTOR_SPINE_ANIMATION,219,smile,,LIGHT_ACTOR,219,,,NAME,紫烟,,,SUBTITLE,昙花，果然美不胜收……,soundeffects/ziyan_hanxuan3,,,,,,,,,,,
321908,,,,BACKGROUND,sprites/juqing_lifu4,,,MUSIC,soundeffects/Chirping,open,,ACTOR_SPINE_ANIMATION,219,smile,,LIGHT_ACTOR,219,,,NAME,紫烟,,,SUBTITLE,紫烟是在是无以为报，只要、只要能永远待在主子身边就行了！,soundeffects/ziyan_xieli3,,,,,,,,,,,
321909,,,,BACKGROUND,sprites/juqing_lifu4,,,MUSIC,soundeffects/Chirping,open,,ACTOR_SPINE_ANIMATION,219,smile,,LIGHT_ACTOR,219,,,NAME,紫烟,,,SUBTITLE,没有我家主人摆不平的困难！,soundeffects/ziyan1,,,,,,,,,,,
321910,,,,BACKGROUND,sprites/juqing_lifu4,,,MUSIC,soundeffects/Chirping,open,,ACTOR_SPINE_ANIMATION,219,smile,,LIGHT_ACTOR,219,,,NAME,紫烟,,,SUBTITLE,啊！主人，紫烟正在给花浇水呢。,soundeffects/ziyan2,,,,,,,,,,,
321911,,,,BACKGROUND,sprites/juqing_lifu4,,,MUSIC,soundeffects/Chirping,open,,ACTOR_SPINE_ANIMATION,219,shy,,LIGHT_ACTOR,219,,,NAME,紫烟,,,SUBTITLE,主人你饿不饿，我、我饿了……,soundeffects/ziyan3,,,,,,,,,,,
321912,,,,BACKGROUND,sprites/juqing_lifu4,,,MUSIC,soundeffects/Chirping,open,,ACTOR_SPINE_ANIMATION,219,sad,,LIGHT_ACTOR,219,,,NAME,紫烟,,,SUBTITLE,有人会看上我吗……啊，刚刚是紫烟在自言自语。,soundeffects/ziyan4,,,,,,,,,,,
322001,,,,BACKGROUND,sprites/juqing_nvfangjian2,,,MUSIC,music/richang1,open,,ACTOR_SPINE_ANIMATION,220,smile,,LIGHT_ACTOR,220,,,NAME,檀香,,,SUBTITLE,主人，这里有一些西域来的茵犀香，要不要试试？,soundeffects/tanxiang_hanxuan1,,,,,,,,,,,
322002,,,,BACKGROUND,sprites/juqing_nvfangjian2,,,MUSIC,music/richang1,open,,ACTOR_SPINE_ANIMATION,220,smile,,LIGHT_ACTOR,220,,,NAME,檀香,,,SUBTITLE,待会主人看书的时候，我就在旁做些女红好了。,soundeffects/tanxiang_hanxuan2,,,,,,,,,,,
322003,,,,BACKGROUND,sprites/juqing_nvfangjian2,,,MUSIC,music/richang1,open,,ACTOR_SPINE_ANIMATION,220,smile,,LIGHT_ACTOR,220,,,NAME,檀香,,,SUBTITLE,怎么办，檀香可能一辈子都舍不得用了。,soundeffects/tanxiang_xieli1,,,,,,,,,,,
322004,,,,BACKGROUND,sprites/juqing_nvfangjian2,,,MUSIC,music/richang1,open,,ACTOR_SPINE_ANIMATION,220,smile,,LIGHT_ACTOR,220,,,NAME,檀香,,,SUBTITLE,我的心跳的越来越快了……,soundeffects/tanxiang_xieli2,,,,,,,,,,,
322005,,,,BACKGROUND,sprites/juqing_nvfangjian2,,,MUSIC,music/richang1,open,,ACTOR_SPINE_ANIMATION,220,smile,,LIGHT_ACTOR,220,,,NAME,檀香,,,SUBTITLE,看您今日如此精神，想必昨夜的安神香确有奇效。,soundeffects/tanxiang_tiaoxi1,,,,,,,,,,,
322006,,,,BACKGROUND,sprites/juqing_nvfangjian2,,,MUSIC,music/richang1,open,,ACTOR_SPINE_ANIMATION,220,smile,,LIGHT_ACTOR,220,,,NAME,檀香,,,SUBTITLE,身上有香味？那怕是檀香的味道吧。,soundeffects/tanxiang_tiaoxi2,,,,,,,,,,,
322007,,,,BACKGROUND,sprites/juqing_nvfangjian2,,,MUSIC,music/richang1,open,,ACTOR_SPINE_ANIMATION,220,angry,,LIGHT_ACTOR,220,,,NAME,檀香,,,SUBTITLE,说真的，檀香真的很讨厌水。,soundeffects/tanxiang_hanxuan3,,,,,,,,,,,
322008,,,,BACKGROUND,sprites/juqing_nvfangjian2,,,MUSIC,music/richang1,open,,ACTOR_SPINE_ANIMATION,220,smile,,LIGHT_ACTOR,220,,,NAME,檀香,,,SUBTITLE,我一定会给主人做出最好的香料！,soundeffects/tanxiang_xieli3,,,,,,,,,,,
322009,,,,BACKGROUND,sprites/juqing_nvfangjian2,,,MUSIC,music/richang1,open,,ACTOR_SPINE_ANIMATION,220,smile,,LIGHT_ACTOR,220,,,NAME,檀香,,,SUBTITLE,你们根本不堪一击。,soundeffects/tanxiang1,,,,,,,,,,,
322010,,,,BACKGROUND,sprites/juqing_nvfangjian2,,,MUSIC,music/richang1,open,,ACTOR_SPINE_ANIMATION,220,angry,,LIGHT_ACTOR,220,,,NAME,檀香,,,SUBTITLE,想和我主子比，请先掂量掂量自己的份量。,soundeffects/tanxiang2,,,,,,,,,,,
322011,,,,BACKGROUND,sprites/juqing_nvfangjian2,,,MUSIC,music/richang1,open,,ACTOR_SPINE_ANIMATION,220,smile,,LIGHT_ACTOR,220,,,NAME,檀香,,,SUBTITLE,跟对了主子，比什么都重要。,soundeffects/tanxiang3,,,,,,,,,,,
322012,,,,BACKGROUND,sprites/juqing_nvfangjian2,,,MUSIC,music/richang1,open,,ACTOR_SPINE_ANIMATION,220,angry,,LIGHT_ACTOR,220,,,NAME,檀香,,,SUBTITLE,檀香……烧光了也就只剩灰罢了。,soundeffects/tanxiang4,,,,,,,,,,,
322101,,,,BACKGROUND,sprites/juqing_yizhan1,,,MUSIC,soundeffects/Horse,open,,ACTOR_SPINE_ANIMATION,221,smile,,LIGHT_ACTOR,221,,,NAME,焦统领,,,SUBTITLE,痛快！痛快！来来来！我们再痛饮一杯！,soundeffects/jiaotongling_hanxuan1,,,,,,,,,,,
322102,,,,BACKGROUND,sprites/juqing_yizhan1,,,MUSIC,soundeffects/Horse,open,,ACTOR_SPINE_ANIMATION,221,smile,,LIGHT_ACTOR,221,,,NAME,焦统领,,,SUBTITLE,今朝饮酒醉，明日战马催。,soundeffects/jiaotongling_hanxuan2,,,,,,,,,,,
322103,,,,BACKGROUND,sprites/juqing_yizhan1,,,MUSIC,soundeffects/Horse,open,,ACTOR_SPINE_ANIMATION,221,smile,,LIGHT_ACTOR,221,,,NAME,焦统领,,,SUBTITLE,哇哈哈哈哈！上好的美酒啊！,soundeffects/jiaotongling_xieli1,,,,,,,,,,,
322104,,,,BACKGROUND,sprites/juqing_yizhan1,,,MUSIC,soundeffects/Horse,open,,ACTOR_SPINE_ANIMATION,221,smile,,LIGHT_ACTOR,221,,,NAME,焦统领,,,SUBTITLE,那么一小杯能尝出个鸟？来！换大碗！,soundeffects/jiaotongling_xieli2,,,,,,,,,,,
322105,,,,BACKGROUND,sprites/juqing_yizhan1,,,MUSIC,soundeffects/Horse,open,,ACTOR_SPINE_ANIMATION,221,smile,,LIGHT_ACTOR,221,,,NAME,焦统领,,,SUBTITLE,竟然知道我焦某的弱点，妙啊，真妙！,soundeffects/jiaotongling_tiaoxi1,,,,,,,,,,,
322106,,,,BACKGROUND,sprites/juqing_yizhan1,,,MUSIC,soundeffects/Horse,open,,ACTOR_SPINE_ANIMATION,221,smile,,LIGHT_ACTOR,221,,,NAME,焦统领,,,SUBTITLE,居然被趁虚而入，是焦某轻敌了。,soundeffects/jiaotongling_tiaoxi2,,,,,,,,,,,
322107,,,,BACKGROUND,sprites/juqing_yizhan1,,,MUSIC,soundeffects/Horse,open,,ACTOR_SPINE_ANIMATION,221,smile,,LIGHT_ACTOR,221,,,NAME,焦统领,,,SUBTITLE,那些读书的喝酒，怎的还要赋诗？如此婆妈，像个娘们。,soundeffects/jiaotongling_hanxuan3,,,,,,,,,,,
322108,,,,BACKGROUND,sprites/juqing_yizhan1,,,MUSIC,soundeffects/Horse,open,,ACTOR_SPINE_ANIMATION,221,smile,,LIGHT_ACTOR,221,,,NAME,焦统领,,,SUBTITLE,哈哈哈！如果每天都能这么开心，打架都有力气啊！,soundeffects/jiaotongling_xieli3,,,,,,,,,,,
322109,,,,BACKGROUND,sprites/juqing_yizhan1,,,MUSIC,soundeffects/Horse,open,,ACTOR_SPINE_ANIMATION,221,smile,,LIGHT_ACTOR,221,,,NAME,焦统领,,,SUBTITLE,我焦某这辈子，最敬佩那些有胆识的人！,soundeffects/jiaotongling1,,,,,,,,,,,
322110,,,,BACKGROUND,sprites/juqing_yizhan1,,,MUSIC,soundeffects/Horse,open,,ACTOR_SPINE_ANIMATION,221,smile,,LIGHT_ACTOR,221,,,NAME,焦统领,,,SUBTITLE,敢动我家主子，要问下我手中的剑答不答应！,soundeffects/jiaotongling2,,,,,,,,,,,
322111,,,,BACKGROUND,sprites/juqing_yizhan1,,,MUSIC,soundeffects/Horse,open,,ACTOR_SPINE_ANIMATION,221,smile,,LIGHT_ACTOR,221,,,NAME,焦统领,,,SUBTITLE,承让！承让！ ,soundeffects/jiaotongling3,,,,,,,,,,,
322112,,,,BACKGROUND,sprites/juqing_yizhan1,,,MUSIC,soundeffects/Horse,open,,ACTOR_SPINE_ANIMATION,221,smile,,LIGHT_ACTOR,221,,,NAME,焦统领,,,SUBTITLE,抱歉啦，咱老是记不住别人的名字。,soundeffects/jiaotongling4,,,,,,,,,,,
322201,,,,BACKGROUND,sprites/juqing_nongjia2,,,MUSIC,music/richang1,open,,ACTOR_SPINE_ANIMATION,222,smile,,LIGHT_ACTOR,222,,,NAME,春茗,,,SUBTITLE,普洱和碧螺春，您想喝哪一种呢？,soundeffects/chunming_hanxuan1,,,,,,,,,,,
322202,,,,BACKGROUND,sprites/juqing_nongjia2,,,MUSIC,music/richang1,open,,ACTOR_SPINE_ANIMATION,222,frown,,LIGHT_ACTOR,222,,,NAME,春茗,,,SUBTITLE,哎，果然……沏茶还是要用山泉才好。,soundeffects/chunming_hanxuan2,,,,,,,,,,,
322203,,,,BACKGROUND,sprites/juqing_nongjia2,,,MUSIC,music/richang1,open,,ACTOR_SPINE_ANIMATION,222,smile,,LIGHT_ACTOR,222,,,NAME,春茗,,,SUBTITLE,您的好，春茗都记在心里。,soundeffects/chunming_xieli1,,,,,,,,,,,
322204,,,,BACKGROUND,sprites/juqing_nongjia2,,,MUSIC,music/richang1,open,,ACTOR_SPINE_ANIMATION,222,shy,,LIGHT_ACTOR,222,,,NAME,春茗,,,SUBTITLE,主、主子，要是让别的姐妹看见了怎么办啊……,soundeffects/chunming_xieli2,,,,,,,,,,,
322205,,,,BACKGROUND,sprites/juqing_nongjia2,,,MUSIC,music/richang1,open,,ACTOR_SPINE_ANIMATION,222,smile,,LIGHT_ACTOR,222,,,NAME,春茗,,,SUBTITLE,听雨茗茶，现在时节正好呢。,soundeffects/chunming_tiaoxi1,,,,,,,,,,,
322206,,,,BACKGROUND,sprites/juqing_nongjia2,,,MUSIC,music/richang1,open,,ACTOR_SPINE_ANIMATION,222,shy,,LIGHT_ACTOR,222,,,NAME,春茗,,,SUBTITLE,春茗的手很好看？哪、哪有，您不要调笑奴婢了。,soundeffects/chunming_tiaoxi2,,,,,,,,,,,
322207,,,,BACKGROUND,sprites/juqing_nongjia2,,,MUSIC,music/richang1,open,,ACTOR_SPINE_ANIMATION,222,frown,,LIGHT_ACTOR,222,,,NAME,春茗,,,SUBTITLE,主子，您房里的茶盒哪去了？,soundeffects/chunming_hanxuan3,,,,,,,,,,,
322208,,,,BACKGROUND,sprites/juqing_nongjia2,,,MUSIC,music/richang1,open,,ACTOR_SPINE_ANIMATION,222,smile,,LIGHT_ACTOR,222,,,NAME,春茗,,,SUBTITLE,主人能喜欢春茗的茶，已经是最好的赞赏了。,soundeffects/chunming_xieli3,,,,,,,,,,,
322209,,,,BACKGROUND,sprites/juqing_nongjia2,,,MUSIC,music/richang1,open,,ACTOR_SPINE_ANIMATION,222,frown,,LIGHT_ACTOR,222,,,NAME,春茗,,,SUBTITLE,这天下哪里不分三六九等，更何况在这宫中。,soundeffects/chunming1,,,,,,,,,,,
322210,,,,BACKGROUND,sprites/juqing_nongjia2,,,MUSIC,music/richang1,open,,ACTOR_SPINE_ANIMATION,222,angry,,LIGHT_ACTOR,222,,,NAME,春茗,,,SUBTITLE,敢得罪我们，我看你们是不想活了！,soundeffects/chunming2,,,,,,,,,,,
322211,,,,BACKGROUND,sprites/juqing_nongjia2,,,MUSIC,music/richang1,open,,ACTOR_SPINE_ANIMATION,222,smile,,LIGHT_ACTOR,222,,,NAME,春茗,,,SUBTITLE,您就是春茗的新主子吗？ ,soundeffects/chunming3,,,,,,,,,,,
322212,,,,BACKGROUND,sprites/juqing_nongjia2,,,MUSIC,music/richang1,open,,ACTOR_SPINE_ANIMATION,222,frown,,LIGHT_ACTOR,222,,,NAME,春茗,,,SUBTITLE,如果我是公主的话……会怎么样呢？,soundeffects/chunming4,,,,,,,,,,,
322301,,,,BACKGROUND,sprites/juqing_fudi1,,,MUSIC,music/zhandou,open,,ACTOR_SPINE_ANIMATION,223,smile,,LIGHT_ACTOR,223,,,NAME,承德,,,SUBTITLE,“嘿！我家主子最牛了！”主子，以后我上了大街就这么夸您！,soundeffects/chengde_hanxuan1,,,,,,,,,,,
322302,,,,BACKGROUND,sprites/juqing_fudi1,,,MUSIC,music/zhandou,open,,ACTOR_SPINE_ANIMATION,223,frown,,LIGHT_ACTOR,223,,,NAME,承德,,,SUBTITLE,主子，您这样子是腿酸了还是口渴了来着？,soundeffects/chengde_hanxuan2,,,,,,,,,,,
322303,,,,BACKGROUND,sprites/juqing_fudi1,,,MUSIC,music/zhandou,open,,ACTOR_SPINE_ANIMATION,223,smile,,LIGHT_ACTOR,223,,,NAME,承德,,,SUBTITLE,嘿嘿嘿，小的会更加尽心，服侍主子。,soundeffects/chengde_xieli1,,,,,,,,,,,
322304,,,,BACKGROUND,sprites/juqing_fudi1,,,MUSIC,music/zhandou,open,,ACTOR_SPINE_ANIMATION,223,shy,,LIGHT_ACTOR,223,,,NAME,承德,,,SUBTITLE,我、我不会是在做梦吧！,soundeffects/chengde_xieli2,,,,,,,,,,,
322305,,,,BACKGROUND,sprites/juqing_fudi1,,,MUSIC,music/zhandou,open,,ACTOR_SPINE_ANIMATION,223,smile,,LIGHT_ACTOR,223,,,NAME,承德,,,SUBTITLE,主子，有什么吩咐吗？,soundeffects/chengde_tiaoxi1,,,,,,,,,,,
322306,,,,BACKGROUND,sprites/juqing_fudi1,,,MUSIC,music/zhandou,open,,ACTOR_SPINE_ANIMATION,223,smile,,LIGHT_ACTOR,223,,,NAME,承德,,,SUBTITLE,主子……能不能借小人点钱？不不不不不！我早就戒赌了，戒了。,soundeffects/chengde_tiaoxi2,,,,,,,,,,,
322307,,,,BACKGROUND,sprites/juqing_fudi1,,,MUSIC,music/zhandou,open,,ACTOR_SPINE_ANIMATION,223,smile,,LIGHT_ACTOR,223,,,NAME,承德,,,SUBTITLE,放心吧，承德还是以前那个不愿上刀山的承德。,soundeffects/chengde_hanxuan3,,,,,,,,,,,
322308,,,,BACKGROUND,sprites/juqing_fudi1,,,MUSIC,music/zhandou,open,,ACTOR_SPINE_ANIMATION,223,smile,,LIGHT_ACTOR,223,,,NAME,承德,,,SUBTITLE,这这这！天上掉馅饼了！,soundeffects/chengde_xieli3,,,,,,,,,,,
322309,,,,BACKGROUND,sprites/juqing_fudi1,,,MUSIC,music/zhandou,open,,ACTOR_SPINE_ANIMATION,223,smile,,LIGHT_ACTOR,223,,,NAME,承德,,,SUBTITLE,嘿呀，这些家伙就交给承德吧！,soundeffects/chengde1,,,,,,,,,,,
322310,,,,BACKGROUND,sprites/juqing_fudi1,,,MUSIC,music/zhandou,open,,ACTOR_SPINE_ANIMATION,223,smile,,LIGHT_ACTOR,223,,,NAME,承德,,,SUBTITLE,小的承德，随时恭候主子吩咐。,soundeffects/chengde2,,,,,,,,,,,
322311,,,,BACKGROUND,sprites/juqing_fudi1,,,MUSIC,music/zhandou,open,,ACTOR_SPINE_ANIMATION,223,frown,,LIGHT_ACTOR,223,,,NAME,承德,,,SUBTITLE,现在的女人，怎么个个都凶巴巴的……,soundeffects/chengde3,,,,,,,,,,,
322312,,,,BACKGROUND,sprites/juqing_fudi1,,,MUSIC,music/zhandou,open,,ACTOR_SPINE_ANIMATION,223,smile,,LIGHT_ACTOR,223,,,NAME,承德,,,SUBTITLE,人活着要对自己有信心！自信一点，自信一点！,soundeffects/chengde4,,,,,,,,,,,
322401,,,,BACKGROUND,sprites/juqing_fudi1,,,MUSIC,music/zhandou,open,,ACTOR_SPINE_ANIMATION,224,smile,,LIGHT_ACTOR,224,,,NAME,承安,,,SUBTITLE,您还留着承德在身边呢？那小子只会添乱罢了。,soundeffects/chengan_hanxuan1,,,,,,,,,,,
322402,,,,BACKGROUND,sprites/juqing_fudi1,,,MUSIC,music/zhandou,open,,ACTOR_SPINE_ANIMATION,224,smile,,LIGHT_ACTOR,224,,,NAME,承安,,,SUBTITLE,主子，您上次说好看的物件，小的已经托人买回来了。,soundeffects/chengan_hanxuan2,,,,,,,,,,,
322403,,,,BACKGROUND,sprites/juqing_fudi1,,,MUSIC,music/zhandou,open,,ACTOR_SPINE_ANIMATION,224,smile,,LIGHT_ACTOR,224,,,NAME,承安,,,SUBTITLE,这就是姜太公钓鱼，愿者上钩。,soundeffects/chengan_xieli1,,,,,,,,,,,
322404,,,,BACKGROUND,sprites/juqing_fudi1,,,MUSIC,music/zhandou,open,,ACTOR_SPINE_ANIMATION,224,smile,,LIGHT_ACTOR,224,,,NAME,承安,,,SUBTITLE,既然如此，有机会我会带主子去个好地方消遣一下。,soundeffects/chengan_xieli2,,,,,,,,,,,
322405,,,,BACKGROUND,sprites/juqing_fudi1,,,MUSIC,music/zhandou,open,,ACTOR_SPINE_ANIMATION,224,smile,,LIGHT_ACTOR,224,,,NAME,承安,,,SUBTITLE,承德？就是个跟屁虫而已。,soundeffects/chengan_tiaoxi1,,,,,,,,,,,
322406,,,,BACKGROUND,sprites/juqing_fudi1,,,MUSIC,music/zhandou,open,,ACTOR_SPINE_ANIMATION,224,smile,,LIGHT_ACTOR,224,,,NAME,承安,,,SUBTITLE,您的心思，承安已经猜了个七七八八。,soundeffects/chengan_tiaoxi2,,,,,,,,,,,
322407,,,,BACKGROUND,sprites/juqing_fudi1,,,MUSIC,music/zhandou,open,,ACTOR_SPINE_ANIMATION,224,smile,,LIGHT_ACTOR,224,,,NAME,承安,,,SUBTITLE,放心吧，我和承德已经和好了。,soundeffects/chengan_hanxuan3,,,,,,,,,,,
322408,,,,BACKGROUND,sprites/juqing_fudi1,,,MUSIC,music/zhandou,open,,ACTOR_SPINE_ANIMATION,224,smile,,LIGHT_ACTOR,224,,,NAME,承安,,,SUBTITLE,承蒙主子厚爱，小的日后定当竭尽全力。,soundeffects/chengan_xieli3,,,,,,,,,,,
322409,,,,BACKGROUND,sprites/juqing_fudi1,,,MUSIC,music/zhandou,open,,ACTOR_SPINE_ANIMATION,224,smile,,LIGHT_ACTOR,224,,,NAME,承安,,,SUBTITLE,我在外面有很多兄弟的，怎么样，怕了吧！,soundeffects/chengan1,,,,,,,,,,,
322410,,,,BACKGROUND,sprites/juqing_fudi1,,,MUSIC,music/zhandou,open,,ACTOR_SPINE_ANIMATION,224,smile,,LIGHT_ACTOR,224,,,NAME,承安,,,SUBTITLE,我叫承安，承德的承，承安的安。,soundeffects/chengan2,,,,,,,,,,,
322411,,,,BACKGROUND,sprites/juqing_fudi1,,,MUSIC,music/zhandou,open,,ACTOR_SPINE_ANIMATION,224,smile,,LIGHT_ACTOR,224,,,NAME,承安,,,SUBTITLE,好想找个人一起钓鱼啊。,soundeffects/chengan3,,,,,,,,,,,
322412,,,,BACKGROUND,sprites/juqing_fudi1,,,MUSIC,music/zhandou,open,,ACTOR_SPINE_ANIMATION,224,smile,,LIGHT_ACTOR,224,,,NAME,承安,,,SUBTITLE,当我心情不好的时候，一般都会跑去山顶看日出。,soundeffects/chengan4,,,,,,,,,,,
322501,,,,BACKGROUND,sprites/juqing_ta1,,,MUSIC,music/richang1,open,,ACTOR_SPINE_ANIMATION,225,smile,,LIGHT_ACTOR,225,,,NAME,周忘尘,,,SUBTITLE,你以为我是个道士？哼，我就是。,soundeffects/zhouwangchen_hanxuan1,,,,,,,,,,,
322502,,,,BACKGROUND,sprites/juqing_ta1,,,MUSIC,music/richang1,open,,ACTOR_SPINE_ANIMATION,225,smile,,LIGHT_ACTOR,225,,,NAME,周忘尘,,,SUBTITLE,我给你算一卦，只收一笼包子，怎么样？,soundeffects/zhouwangchen_hanxuan2,,,,,,,,,,,
322503,,,,BACKGROUND,sprites/juqing_ta1,,,MUSIC,music/richang1,open,,ACTOR_SPINE_ANIMATION,225,smile,,LIGHT_ACTOR,225,,,NAME,周忘尘,,,SUBTITLE,不可说不可说，天机不可泄露。,soundeffects/zhouwangchen_xieli1,,,,,,,,,,,
322504,,,,BACKGROUND,sprites/juqing_ta1,,,MUSIC,music/richang1,open,,ACTOR_SPINE_ANIMATION,225,smile,,LIGHT_ACTOR,225,,,NAME,周忘尘,,,SUBTITLE,都说了天机不可泄露，你这是难为我啊。,soundeffects/zhouwangchen_xieli2,,,,,,,,,,,
322505,,,,BACKGROUND,sprites/juqing_ta1,,,MUSIC,music/richang1,open,,ACTOR_SPINE_ANIMATION,225,smile,,LIGHT_ACTOR,225,,,NAME,周忘尘,,,SUBTITLE,触犯天道可是大忌！还不快把手放下来。,soundeffects/zhouwangchen_tiaoxi1,,,,,,,,,,,
322506,,,,BACKGROUND,sprites/juqing_ta1,,,MUSIC,music/richang1,open,,ACTOR_SPINE_ANIMATION,225,smile,,LIGHT_ACTOR,225,,,NAME,周忘尘,,,SUBTITLE,这位施主，见过我徒弟张安寿吗？,soundeffects/zhouwangchen_tiaoxi2,,,,,,,,,,,
322507,,,,BACKGROUND,sprites/juqing_ta1,,,MUSIC,music/richang1,open,,ACTOR_SPINE_ANIMATION,225,smile,,LIGHT_ACTOR,225,,,NAME,周忘尘,,,SUBTITLE,逆天改命也好，落叶归根也好，随心即是一切。,soundeffects/zhouwangchen_hanxuan3,,,,,,,,,,,
322508,,,,BACKGROUND,sprites/juqing_ta1,,,MUSIC,music/richang1,open,,ACTOR_SPINE_ANIMATION,225,smile,,LIGHT_ACTOR,225,,,NAME,周忘尘,,,SUBTITLE,异日峥嵘身变化，许君一跃跳龙门。,soundeffects/zhouwangchen_xieli3,,,,,,,,,,,
322509,,,,BACKGROUND,sprites/juqing_ta1,,,MUSIC,music/richang1,open,,ACTOR_SPINE_ANIMATION,225,smile,,LIGHT_ACTOR,225,,,NAME,周忘尘,,,SUBTITLE,天命不可违，不可违呐。,soundeffects/zhouwangchen1,,,,,,,,,,,
322510,,,,BACKGROUND,sprites/juqing_ta1,,,MUSIC,music/richang1,open,,ACTOR_SPINE_ANIMATION,225,smile,,LIGHT_ACTOR,225,,,NAME,周忘尘,,,SUBTITLE,一念之差，阴阳两隔。,soundeffects/zhouwangchen2,,,,,,,,,,,
322511,,,,BACKGROUND,sprites/juqing_ta1,,,MUSIC,music/richang1,open,,ACTOR_SPINE_ANIMATION,225,smile,,LIGHT_ACTOR,225,,,NAME,周忘尘,,,SUBTITLE,有妖气！嗯……原来是烧鸡的味道。,soundeffects/zhouwangchen3,,,,,,,,,,,
322512,,,,BACKGROUND,sprites/juqing_ta1,,,MUSIC,music/richang1,open,,ACTOR_SPINE_ANIMATION,225,smile,,LIGHT_ACTOR,225,,,NAME,周忘尘,,,SUBTITLE,送你一卦如何？不准不要钱！,soundeffects/zhouwangchen4,,,,,,,,,,,
322601,,,,BACKGROUND,sprites/juqing_simiao1,,,MUSIC,music/richang1,open,,ACTOR_SPINE_ANIMATION,226,smile,,LIGHT_ACTOR,226,,,NAME,张安寿,,,SUBTITLE,人法地，地法天，天法道，道法自然。,soundeffects/zhanganshou_hanxuan1,,,,,,,,,,,
322602,,,,BACKGROUND,sprites/juqing_simiao1,,,MUSIC,music/richang1,open,,ACTOR_SPINE_ANIMATION,226,smile,,LIGHT_ACTOR,226,,,NAME,张安寿,,,SUBTITLE,你知道这个地方怎么走吗？我的八卦图好像失灵了。,soundeffects/zhanganshou_hanxuan2,,,,,,,,,,,
322603,,,,BACKGROUND,sprites/juqing_simiao1,,,MUSIC,music/richang1,open,,ACTOR_SPINE_ANIMATION,226,smile,,LIGHT_ACTOR,226,,,NAME,张安寿,,,SUBTITLE,今日之事，切莫声张。,soundeffects/zhanganshou_xieli1,,,,,,,,,,,
322604,,,,BACKGROUND,sprites/juqing_simiao1,,,MUSIC,music/richang1,open,,ACTOR_SPINE_ANIMATION,226,smile,,LIGHT_ACTOR,226,,,NAME,张安寿,,,SUBTITLE,上好的酱牛肉，如果再有一壶绍兴黄酒，简直美哉。,soundeffects/zhanganshou_xieli2,,,,,,,,,,,
322605,,,,BACKGROUND,sprites/juqing_simiao1,,,MUSIC,music/richang1,open,,ACTOR_SPINE_ANIMATION,226,smile,,LIGHT_ACTOR,226,,,NAME,张安寿,,,SUBTITLE,随你喜欢便好了。,soundeffects/zhanganshou_tiaoxi1,,,,,,,,,,,
322606,,,,BACKGROUND,sprites/juqing_simiao1,,,MUSIC,music/richang1,open,,ACTOR_SPINE_ANIMATION,226,smile,,LIGHT_ACTOR,226,,,NAME,张安寿,,,SUBTITLE,施主的相面，不足为外人道也。,soundeffects/zhanganshou_tiaoxi2,,,,,,,,,,,
322607,,,,BACKGROUND,sprites/juqing_simiao1,,,MUSIC,music/richang1,open,,ACTOR_SPINE_ANIMATION,226,smile,,LIGHT_ACTOR,226,,,NAME,张安寿,,,SUBTITLE,落叶归根，乃天道伦常。,soundeffects/zhanganshou_hanxuan3,,,,,,,,,,,
322608,,,,BACKGROUND,sprites/juqing_simiao1,,,MUSIC,music/richang1,open,,ACTOR_SPINE_ANIMATION,226,smile,,LIGHT_ACTOR,226,,,NAME,张安寿,,,SUBTITLE,看你对我这么好，我有空就给你表演个绝活。,soundeffects/zhanganshou_xieli3,,,,,,,,,,,
