id,scene,begin_battle_plot,start_battle_plot,end_battle_win_plot,end_battle_lose_plot,battle_background,type,left_helper.actors.actor,left_helper.actors.row,left_helper.actors.col,left_helper.actors.boss,left_helper.actors.actor,left_helper.actors.row,left_helper.actors.col,left_helper.actors.boss,left_helper.actors.actor,left_helper.actors.row,left_helper.actors.col,left_helper.actors.boss,right_helper.actors.actor,right_helper.actors.row,right_helper.actors.col,right_helper.actors.boss,heros.actors.actor,heros.actors.row,heros.actors.col,heros.actors.boss,heros.actors.actor,heros.actors.row,heros.actors.col,heros.actors.boss,heros.actors.actor,heros.actors.row,heros.actors.col,heros.actors.boss,heros.actors.actor,heros.actors.row,heros.actors.col,heros.actors.boss,heros.actors.actor,heros.actors.row,heros.actors.col,heros.actors.boss,heros.actors.actor,heros.actors.row,heros.actors.col,heros.actors.boss,heros.actors.actor,heros.actors.row,heros.actors.col,heros.actors.boss,heros.actors.actor,heros.actors.row,heros.actors.col,heros.actors.boss,heros.actors.actor,heros.actors.row,heros.actors.col,heros.actors.boss,monsters.actors.actor,monsters.actors.row,monsters.actors.col,monsters.actors.boss,monsters.actors.actor,monsters.actors.row,monsters.actors.col,monsters.actors.boss,monsters.actors.actor,monsters.actors.row,monsters.actors.col,monsters.actors.boss,monsters.actors.actor,monsters.actors.row,monsters.actors.col,monsters.actors.boss,monsters.actors.actor,monsters.actors.row,monsters.actors.col,monsters.actors.boss,monsters.actors.actor,monsters.actors.row,monsters.actors.col,monsters.actors.boss,monsters.actors.actor,monsters.actors.row,monsters.actors.col,monsters.actors.boss,monsters.actors.actor,monsters.actors.row,monsters.actors.col,monsters.actors.boss,monsters.actors.actor,monsters.actors.row,monsters.actors.col,monsters.actors.boss,win_conditions.conditions.type,win_conditions.conditions.arg,win_conditions.conditions.type,win_conditions.conditions.arg,win_conditions.reserved,win_conditions.conditions.type,win_conditions.conditions.arg,win_conditions.conditions.type,win_conditions.conditions.arg,win_conditions.reserved,win_conditions.conditions.type,win_conditions.conditions.arg,win_conditions.reserved,lose_conditions.conditions.type,lose_conditions.conditions.arg,win_conditions.reserved,lose_conditions.conditions.type,lose_conditions.conditions.arg,win_conditions.reserved,lose_conditions.conditions.type,lose_conditions.conditions.arg,win_conditions.reserved,round_events.round,round_events.type,round_events.arg,round_events.round,round_events.type,round_events.arg,recommand_zhanli
3154,NewBattleScene,,,,,prefabs/zhandou_liemingtai3,BT_HIT_ALL_GRIDS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2567,1,1,,2568,3,1,,2569,3,2,TRUE,2570,2,3,,2571,3,3,,,,,,,,,,,,,,,,,,KILL_RIGHT_GRIDS_ALL_TIMES,1,ROUND_OVER,10,,KILL_RIGHT_GRIDS_ALL_TIMES,1,LIGHT_GRID_TIMES_MAX,,,RIGHT_GRIDS_ALL_DEAD,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,10,,,,,,,,,,,482680
3155,NewBattleScene,,,,,prefabs/zhandou_liemingtai3,BT_HIT_ALL_GRIDS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2572,1,1,,2573,1,2,,2574,2,2,TRUE,2575,1,3,,2576,2,3,,,,,,,,,,,,,,,,,,KILL_RIGHT_GRIDS_ALL_TIMES,1,ROUND_OVER,10,,KILL_RIGHT_GRIDS_ALL_TIMES,1,LIGHT_GRID_TIMES_MAX,,,RIGHT_GRIDS_ALL_DEAD,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,10,,,,,,,,,,,482680
3156,NewBattleScene,,,,,prefabs/zhandou_liemingtai3,BT_HIT_ALL_GRIDS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2577,2,1,,2578,3,1,,2579,1,2,TRUE,2580,3,2,,2581,2,3,,,,,,,,,,,,,,,,,,KILL_RIGHT_GRIDS_ALL_TIMES,1,ROUND_OVER,10,,KILL_RIGHT_GRIDS_ALL_TIMES,1,LIGHT_GRID_TIMES_MAX,,,RIGHT_GRIDS_ALL_DEAD,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,10,,,,,,,,,,,482680
3160,NewBattleScene,,,,,prefabs/zhandou_liemingtai3,BT_HIT_ALL_GRIDS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2582,1,1,TRUE,2583,3,1,,2584,1,2,,2585,3,2,,2586,1,3,,,,,,,,,,,,,,,,,,KILL_RIGHT_GRIDS_ALL_TIMES,1,ROUND_OVER,10,,KILL_RIGHT_GRIDS_ALL_TIMES,1,LIGHT_GRID_TIMES_MAX,,,RIGHT_GRIDS_ALL_DEAD,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,10,,,,,,,,,,,550820
3161,NewBattleScene,,,,,prefabs/zhandou_liemingtai3,BT_HIT_ALL_GRIDS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2587,2,1,TRUE,2588,1,2,,2589,2,2,,2590,1,3,,2591,2,3,,,,,,,,,,,,,,,,,,KILL_RIGHT_GRIDS_ALL_TIMES,1,ROUND_OVER,10,,KILL_RIGHT_GRIDS_ALL_TIMES,1,LIGHT_GRID_TIMES_MAX,,,RIGHT_GRIDS_ALL_DEAD,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,10,,,,,,,,,,,550820
3162,NewBattleScene,,,,,prefabs/zhandou_liemingtai3,BT_HIT_ALL_GRIDS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2592,1,1,,2593,3,1,TRUE,2594,2,2,,2595,1,3,,2596,2,3,,,,,,,,,,,,,,,,,,KILL_RIGHT_GRIDS_ALL_TIMES,1,ROUND_OVER,10,,KILL_RIGHT_GRIDS_ALL_TIMES,1,LIGHT_GRID_TIMES_MAX,,,RIGHT_GRIDS_ALL_DEAD,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,10,,,,,,,,,,,550820
3163,NewBattleScene,,,,,prefabs/zhandou_liemingtai3,BT_HIT_ALL_GRIDS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2597,1,1,,2597,3,1,,2598,1,2,TRUE,2599,3,2,,2600,2,3,,,,,,,,,,,,,,,,,,KILL_RIGHT_GRIDS_ALL_TIMES,1,ROUND_OVER,10,,KILL_RIGHT_GRIDS_ALL_TIMES,1,LIGHT_GRID_TIMES_MAX,,,RIGHT_GRIDS_ALL_DEAD,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,10,,,,,,,,,,,550820
3164,NewBattleScene,,,,,prefabs/zhandou_liemingtai3,BT_HIT_ALL_GRIDS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2601,1,1,,2602,2,1,,2603,2,2,TRUE,2604,1,3,,2605,2,3,,,,,,,,,,,,,,,,,,KILL_RIGHT_GRIDS_ALL_TIMES,1,ROUND_OVER,10,,KILL_RIGHT_GRIDS_ALL_TIMES,1,LIGHT_GRID_TIMES_MAX,,,RIGHT_GRIDS_ALL_DEAD,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,10,,,,,,,,,,,550820
3165,NewBattleScene,,,,,prefabs/zhandou_liemingtai3,BT_HIT_ALL_GRIDS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2606,1,1,,2607,3,1,,2608,2,2,,2609,3,2,TRUE,2610,1,3,,,,,,,,,,,,,,,,,,KILL_RIGHT_GRIDS_ALL_TIMES,1,ROUND_OVER,10,,KILL_RIGHT_GRIDS_ALL_TIMES,1,LIGHT_GRID_TIMES_MAX,,,RIGHT_GRIDS_ALL_DEAD,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,10,,,,,,,,,,,550820
3166,NewBattleScene,,,,,prefabs/zhandou_liemingtai3,BT_HIT_ALL_GRIDS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2611,1,1,,2612,2,1,,2613,3,1,,2614,2,2,,2615,2,3,TRUE,,,,,,,,,,,,,,,,,KILL_RIGHT_GRIDS_ALL_TIMES,1,ROUND_OVER,10,,KILL_RIGHT_GRIDS_ALL_TIMES,1,LIGHT_GRID_TIMES_MAX,,,RIGHT_GRIDS_ALL_DEAD,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,10,,,,,,,,,,,631090
3170,NewBattleScene,,,,,prefabs/zhandou_liemingtai3,BT_HIT_ALL_GRIDS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2616,2,1,,2617,1,2,TRUE,2618,1,3,,2619,2,3,,2620,3,3,,,,,,,,,,,,,,,,,,KILL_RIGHT_GRIDS_ALL_TIMES,1,ROUND_OVER,10,,KILL_RIGHT_GRIDS_ALL_TIMES,1,LIGHT_GRID_TIMES_MAX,,,RIGHT_GRIDS_ALL_DEAD,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,10,,,,,,,,,,,631090
3171,NewBattleScene,,,,,prefabs/zhandou_liemingtai3,BT_HIT_ALL_GRIDS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2621,1,1,,2622,3,1,,2623,2,2,TRUE,2624,2,3,,2625,3,3,,,,,,,,,,,,,,,,,,KILL_RIGHT_GRIDS_ALL_TIMES,1,ROUND_OVER,10,,KILL_RIGHT_GRIDS_ALL_TIMES,1,LIGHT_GRID_TIMES_MAX,,,RIGHT_GRIDS_ALL_DEAD,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,10,,,,,,,,,,,631090
3172,NewBattleScene,,,,,prefabs/zhandou_liemingtai3,BT_HIT_ALL_GRIDS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2626,2,1,,2627,3,1,TRUE,2628,1,2,,2629,2,2,,2630,1,3,,,,,,,,,,,,,,,,,,KILL_RIGHT_GRIDS_ALL_TIMES,1,ROUND_OVER,10,,KILL_RIGHT_GRIDS_ALL_TIMES,1,LIGHT_GRID_TIMES_MAX,,,RIGHT_GRIDS_ALL_DEAD,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,10,,,,,,,,,,,631090
3173,NewBattleScene,,,,,prefabs/zhandou_liemingtai3,BT_HIT_ALL_GRIDS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2631,1,1,,2632,2,1,,2633,3,1,,2634,2,2,,2635,3,2,TRUE,,,,,,,,,,,,,,,,,KILL_RIGHT_GRIDS_ALL_TIMES,1,ROUND_OVER,10,,KILL_RIGHT_GRIDS_ALL_TIMES,1,LIGHT_GRID_TIMES_MAX,,,RIGHT_GRIDS_ALL_DEAD,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,10,,,,,,,,,,,631090
3174,NewBattleScene,,,,,prefabs/zhandou_liemingtai3,BT_HIT_ALL_GRIDS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2636,1,1,,2637,2,1,,2638,3,1,,2639,1,3,TRUE,2640,3,3,,,,,,,,,,,,,,,,,,KILL_RIGHT_GRIDS_ALL_TIMES,1,ROUND_OVER,10,,KILL_RIGHT_GRIDS_ALL_TIMES,1,LIGHT_GRID_TIMES_MAX,,,RIGHT_GRIDS_ALL_DEAD,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,10,,,,,,,,,,,631090
3175,NewBattleScene,,,,,prefabs/zhandou_liemingtai3,BT_HIT_ALL_GRIDS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2641,1,1,,2642,2,1,,2643,1,2,,2644,3,2,,2645,2,3,TRUE,,,,,,,,,,,,,,,,,KILL_RIGHT_GRIDS_ALL_TIMES,1,ROUND_OVER,10,,KILL_RIGHT_GRIDS_ALL_TIMES,1,LIGHT_GRID_TIMES_MAX,,,RIGHT_GRIDS_ALL_DEAD,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,10,,,,,,,,,,,631090
3176,NewBattleScene,,,,,prefabs/zhandou_liemingtai3,BT_HIT_ALL_GRIDS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2646,2,1,,2647,1,2,,2648,2,2,,2649,2,3,,2650,3,3,TRUE,,,,,,,,,,,,,,,,,KILL_RIGHT_GRIDS_ALL_TIMES,1,ROUND_OVER,10,,KILL_RIGHT_GRIDS_ALL_TIMES,1,LIGHT_GRID_TIMES_MAX,,,RIGHT_GRIDS_ALL_DEAD,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,10,,,,,,,,,,,631090
3180,NewBattleScene,,,,,prefabs/zhandou_liemingtai3,BT_HIT_ALL_GRIDS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2651,1,1,,2652,3,1,,2653,2,2,TRUE,2654,1,3,,2655,3,3,,,,,,,,,,,,,,,,,,KILL_RIGHT_GRIDS_ALL_TIMES,1,ROUND_OVER,10,,KILL_RIGHT_GRIDS_ALL_TIMES,1,LIGHT_GRID_TIMES_MAX,,,RIGHT_GRIDS_ALL_DEAD,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,10,,,,,,,,,,,719400
3181,NewBattleScene,,,,,prefabs/zhandou_liemingtai3,BT_HIT_ALL_GRIDS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2656,1,1,TRUE,2657,3,1,,2658,1,2,,2659,3,2,,2660,1,3,,,,,,,,,,,,,,,,,,KILL_RIGHT_GRIDS_ALL_TIMES,1,ROUND_OVER,10,,KILL_RIGHT_GRIDS_ALL_TIMES,1,LIGHT_GRID_TIMES_MAX,,,RIGHT_GRIDS_ALL_DEAD,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,10,,,,,,,,,,,719400
3182,NewBattleScene,,,,,prefabs/zhandou_liemingtai3,BT_HIT_ALL_GRIDS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2661,2,1,TRUE,2662,3,1,,2663,2,2,,2664,1,3,,2665,3,3,,,,,,,,,,,,,,,,,,KILL_RIGHT_GRIDS_ALL_TIMES,1,ROUND_OVER,10,,KILL_RIGHT_GRIDS_ALL_TIMES,1,LIGHT_GRID_TIMES_MAX,,,RIGHT_GRIDS_ALL_DEAD,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,10,,,,,,,,,,,719400
3183,NewBattleScene,,,,,prefabs/zhandou_liemingtai3,BT_HIT_ALL_GRIDS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2666,1,1,,2667,2,1,,2668,3,1,TRUE,2669,2,2,,2670,3,3,,,,,,,,,,,,,,,,,,KILL_RIGHT_GRIDS_ALL_TIMES,1,ROUND_OVER,10,,KILL_RIGHT_GRIDS_ALL_TIMES,1,LIGHT_GRID_TIMES_MAX,,,RIGHT_GRIDS_ALL_DEAD,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,10,,,,,,,,,,,719400
3184,NewBattleScene,,,,,prefabs/zhandou_liemingtai3,BT_HIT_ALL_GRIDS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2671,1,1,,2672,1,2,TRUE,2673,3,2,,2674,1,3,,2675,3,3,,,,,,,,,,,,,,,,,,KILL_RIGHT_GRIDS_ALL_TIMES,1,ROUND_OVER,10,,KILL_RIGHT_GRIDS_ALL_TIMES,1,LIGHT_GRID_TIMES_MAX,,,RIGHT_GRIDS_ALL_DEAD,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,10,,,,,,,,,,,719400
3185,NewBattleScene,,,,,prefabs/zhandou_liemingtai3,BT_HIT_ALL_GRIDS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2676,2,1,,2677,3,1,,2678,1,2,,2679,3,2,TRUE,2680,2,3,,,,,,,,,,,,,,,,,,KILL_RIGHT_GRIDS_ALL_TIMES,1,ROUND_OVER,10,,KILL_RIGHT_GRIDS_ALL_TIMES,1,LIGHT_GRID_TIMES_MAX,,,RIGHT_GRIDS_ALL_DEAD,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,10,,,,,,,,,,,719400
3186,NewBattleScene,,,,,prefabs/zhandou_liemingtai3,BT_HIT_ALL_GRIDS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2681,2,1,,2682,1,2,,2683,2,2,,2684,2,3,,2685,3,3,TRUE,,,,,,,,,,,,,,,,,KILL_RIGHT_GRIDS_ALL_TIMES,1,ROUND_OVER,10,,KILL_RIGHT_GRIDS_ALL_TIMES,1,LIGHT_GRID_TIMES_MAX,,,RIGHT_GRIDS_ALL_DEAD,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,10,,,,,,,,,,,719400
4000,NewBattleScene,,,,,prefabs/zhandou_jiedaobaitian,BT_NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2686,1,2,,2686,2,2,,2686,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,RIGHT_GRIDS_ALL_DEAD,,,,,,,,,,,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,10,,,,,,,,,,,91590
4001,NewBattleScene,,,,,prefabs/zhandou_jiedaobaitian,BT_NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2687,1,2,,2687,2,2,,2687,3,2,,2687,1,3,,,,,,,,,,,,,,,,,,,,,,RIGHT_GRIDS_ALL_DEAD,,,,,,,,,,,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,10,,,,,,,,,,,112790
4002,NewBattleScene,,,,,prefabs/zhandou_jiedaobaitian,BT_NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2688,1,2,,2688,2,2,,2688,3,2,,2688,1,3,,2688,2,3,,,,,,,,,,,,,,,,,,RIGHT_GRIDS_ALL_DEAD,,,,,,,,,,,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,10,,,,,,,,,,,124240
4003,NewBattleScene,,,,,prefabs/zhandou_jiedaobaitian,BT_NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2689,3,1,,2689,1,2,,2689,2,2,,2689,3,2,,2689,1,3,,2689,2,3,,,,,,,,,,,,,,RIGHT_GRIDS_ALL_DEAD,,,,,,,,,,,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,10,,,,,,,,,,,138950
4004,NewBattleScene,,,,,prefabs/zhandou_jiedaobaitian,BT_NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2690,3,1,,2690,1,2,,2690,2,2,,2690,3,2,,2690,1,3,,2690,2,3,,2690,3,3,,,,,,,,,,RIGHT_GRIDS_ALL_DEAD,,,,,,,,,,,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,10,,,,,,,,,,,172880
4005,NewBattleScene,,,,,prefabs/zhandou_jiedaobaitian,BT_NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2691,2,1,,2691,3,1,,2691,1,2,,2691,2,2,,2691,3,2,,2691,1,3,,2691,2,3,,2691,3,3,,,,,,RIGHT_GRIDS_ALL_DEAD,,,,,,,,,,,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,10,,,,,,,,,,,181750
5001,NewBattleScene,,,,,prefabs/zhandou_jiedaobaitian,BT_NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2692,2,1,,2692,1,2,,2692,3,2,,2692,2,3,,2693,2,2,TRUE,,,,,,,,,,,,,,,,,RIGHT_GRIDS_ALL_DEAD,,,,,,,,,,,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,5,,,,,,,,,,,1106680
5002,NewBattleScene,,,,,prefabs/zhandou_jiedaobaitian,BT_NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2694,2,1,,2694,1,2,,2694,3,2,,2694,2,3,,2695,2,2,TRUE,,,,,,,,,,,,,,,,,RIGHT_GRIDS_ALL_DEAD,,,,,,,,,,,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,5,,,,,,,,,,,2766700
5003,NewBattleScene,,,,,prefabs/zhandou_yewaichengmen,BT_NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2696,2,1,,2696,1,2,,2696,3,2,,2696,2,3,,2697,2,2,TRUE,,,,,,,,,,,,,,,,,RIGHT_GRIDS_ALL_DEAD,,,,,,,,,,,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,5,,,,,,,,,,,1106680
5004,NewBattleScene,,,,,prefabs/zhandou_yewaichengmen,BT_NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2698,2,1,,2698,1,2,,2698,3,2,,2698,2,3,,2699,2,2,TRUE,,,,,,,,,,,,,,,,,RIGHT_GRIDS_ALL_DEAD,,,,,,,,,,,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,5,,,,,,,,,,,2766700
5005,NewBattleScene,,,,,prefabs/zhandou_waizuruqin,BT_NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2700,2,1,,2700,1,2,,2700,3,2,,2700,2,3,,2701,2,2,TRUE,,,,,,,,,,,,,,,,,RIGHT_GRIDS_ALL_DEAD,,,,,,,,,,,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,5,,,,,,,,,,,1106680
5006,NewBattleScene,,,,,prefabs/zhandou_waizuruqin,BT_NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2702,2,1,,2702,1,2,,2702,3,2,,2702,2,3,,2703,2,2,TRUE,,,,,,,,,,,,,,,,,RIGHT_GRIDS_ALL_DEAD,,,,,,,,,,,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,5,,,,,,,,,,,2766700
5007,NewBattleScene,,,,,prefabs/zhandou_haishangruqin,BT_NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2704,2,1,,2704,1,2,,2704,3,2,,2704,2,3,,2705,2,2,TRUE,,,,,,,,,,,,,,,,,RIGHT_GRIDS_ALL_DEAD,,,,,,,,,,,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,5,,,,,,,,,,,1106680
5008,NewBattleScene,,,,,prefabs/zhandou_haishangruqin,BT_NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2706,2,1,,2706,1,2,,2706,3,2,,2706,2,3,,2707,2,2,TRUE,,,,,,,,,,,,,,,,,RIGHT_GRIDS_ALL_DEAD,,,,,,,,,,,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,5,,,,,,,,,,,2766700
5009,NewBattleScene,,,,,prefabs/zhandou_jiedaobaitian,BT_NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2708,2,1,,2708,1,2,,2708,3,2,,2708,2,3,,2709,2,2,TRUE,,,,,,,,,,,,,,,,,RIGHT_GRIDS_ALL_DEAD,,,,,,,,,,,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,5,,,,,,,,,,,1190270
5010,NewBattleScene,,,,,prefabs/zhandou_jiedaobaitian,BT_NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2710,2,1,,2710,1,2,,2710,3,2,,2710,2,3,,2711,2,2,TRUE,,,,,,,,,,,,,,,,,RIGHT_GRIDS_ALL_DEAD,,,,,,,,,,,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,5,,,,,,,,,,,2975680
5011,NewBattleScene,,,,,prefabs/zhandou_yewaichengmen,BT_NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2712,2,1,,2712,1,2,,2712,3,2,,2712,2,3,,2713,2,2,TRUE,,,,,,,,,,,,,,,,,RIGHT_GRIDS_ALL_DEAD,,,,,,,,,,,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,5,,,,,,,,,,,1190270
5012,NewBattleScene,,,,,prefabs/zhandou_yewaichengmen,BT_NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2714,2,1,,2714,1,2,,2714,3,2,,2714,2,3,,2715,2,2,TRUE,,,,,,,,,,,,,,,,,RIGHT_GRIDS_ALL_DEAD,,,,,,,,,,,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,5,,,,,,,,,,,2975680
5013,NewBattleScene,,,,,prefabs/zhandou_waizuruqin,BT_NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2716,2,1,,2716,1,2,,2716,3,2,,2716,2,3,,2717,2,2,TRUE,,,,,,,,,,,,,,,,,RIGHT_GRIDS_ALL_DEAD,,,,,,,,,,,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,5,,,,,,,,,,,1190270
5014,NewBattleScene,,,,,prefabs/zhandou_waizuruqin,BT_NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2718,2,1,,2718,1,2,,2718,3,2,,2718,2,3,,2719,2,2,TRUE,,,,,,,,,,,,,,,,,RIGHT_GRIDS_ALL_DEAD,,,,,,,,,,,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,5,,,,,,,,,,,2975680
5015,NewBattleScene,,,,,prefabs/zhandou_haishangruqin,BT_NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2720,2,1,,2720,1,2,,2720,3,2,,2720,2,3,,2721,2,2,TRUE,,,,,,,,,,,,,,,,,RIGHT_GRIDS_ALL_DEAD,,,,,,,,,,,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,5,,,,,,,,,,,1190270
5016,NewBattleScene,,,,,prefabs/zhandou_haishangruqin,BT_NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2722,2,1,,2722,1,2,,2722,3,2,,2722,2,3,,2723,2,2,TRUE,,,,,,,,,,,,,,,,,RIGHT_GRIDS_ALL_DEAD,,,,,,,,,,,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,5,,,,,,,,,,,2975680
