id,name,female_plot,male_plot,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.auto,actions.time,next_plot,events.events.type,events.events.arg,events.events.arg,fief_events.events.type,fief_events.events.arg,fief_events.events.arg,fief_events.events.type,fief_events.events.arg,fief_events.events.arg,lock_option
100543,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_GUARD,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,百姓对你的赏赐充满了感恩。,,,,,,,,,,,,,ADD_RESOURCE,FRT_LABOUR,75,DEC_RESOURCE,FRT_MATERIAL,25,
100550,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_GUARD,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_disappear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,有人报告，在城外看到了极其罕见的东北虎，你决定要出门狩猎一番。,,,,,100551,,,,,,,,,,
100551,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_GUARD,,,MUSIC,music/nalanyiguan,,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,您打算带多少士兵随同？,,,OPTIONS,100551,,,,,,,,,,,,,,,,,,,
100552,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_GUARD,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,留了很多士兵在城中，城中并没有出现骚动。,,,,,,,,,,,,,ADD_RESOURCE,FRT_ORDER,75,DEC_RESOURCE,FRT_LABOUR,25,
100553,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_GUARD,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,带着一个军队出门，野外森林里的动物早就被吓跑了，只能空手而回。,,,,,,,,,,,,,DEC_RESOURCE,FRT_MATERIAL,25,ADD_RESOURCE,FRT_ORDER,75,
100560,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_GUARD,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_disappear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,城中的士兵表示俸禄太低了，连城门口卖茶水的小贩赚的都比他们多。,,,,,100561,,,,,,,,,,
100561,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_GUARD,,,MUSIC,music/nalanyiguan,,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,这个问题，如果处理不好恐怕引起兵变。,,,OPTIONS,100561,,,,,,,,,,,,,,,,,,,
100562,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_GUARD,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,驱逐完小贩后，士兵们没了对比对象，仿佛已经接受了现实。,,,,,,,,,,,,,DEC_RESOURCE,FRT_ORDER,25,ADD_RESOURCE,FRT_MONEY,75,
100563,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_GUARD,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,士兵们拿到增加的俸禄后，一个个洋溢着满足的微笑。,,,,,,,,,,,,,ADD_RESOURCE,FRT_ORDER,75,DEC_RESOURCE,FRT_MONEY,25,
100570,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_GUARD,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_disappear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,城中发生了恐怖袭击事件，商城的藏金阁被炸了个大窟窿，不少百姓一通乱抢。,,,,,100571,,,,,,,,,,
100571,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_GUARD,,,MUSIC,music/nalanyiguan,,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,袭击貌似还在继续，这时候应该如何处理？,,,OPTIONS,100571,,,,,,,,,,,,,,,,,,,
100572,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_GUARD,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,抓住了乱抢的百姓，保住了商城的资金，但是后续又发生了袭击事件。,,,,,,,,,,,,,ADD_RESOURCE,FRT_MONEY,75,DEC_RESOURCE,FRT_ORDER,25,
100573,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_GUARD,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,成功阻止了后续的袭击事件，但是商城这次损失不小。,,,,,,,,,,,,,DEC_RESOURCE,FRT_MONEY,25,ADD_RESOURCE,FRT_ORDER,75,
100580,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_GUARD,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_disappear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,城外的山贼，又开始猖獗了起来。而且越发嚣张了，抢了不少商队。,,,,,100581,,,,,,,,,,
100581,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_GUARD,,,MUSIC,music/nalanyiguan,,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,要如何解决山贼问题？,,,OPTIONS,100581,,,,,,,,,,,,,,,,,,,
100582,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_GUARD,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,山贼被您消灭了很多，但我方也损失不小。,,,,,,,,,,,,,ADD_RESOURCE,FRT_ORDER,75,DEC_RESOURCE,FRT_LABOUR,25,
100583,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_GUARD,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,只损失了一点点人就消灭了不少山贼，但是还是仍有部分山贼逃走了。,,,,,,,,,,,,,ADD_RESOURCE,FRT_LABOUR,75,DEC_RESOURCE,FRT_ORDER,25,
100590,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_GUARD,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_disappear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,经过一番谍战，终于成功抓住隐藏在幕后的山贼头目。居然是城内一位军官。,,,,,100591,,,,,,,,,,
100591,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_GUARD,,,MUSIC,music/nalanyiguan,,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,要如何处理山贼头目？,,,OPTIONS,100591,,,,,,,,,,,,,,,,,,,
100592,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_GUARD,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,百姓们纷纷拍手称赞，但军官的下属都心情不太好的样子。,,,,,,,,,,,,,ADD_RESOURCE,FRT_ORDER,75,DEC_RESOURCE,FRT_MATERIAL,25,
100593,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_GUARD,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,你成功收拢了军官下属的军心，他们对你更加忠诚了。,,,,,,,,,,,,,ADD_RESOURCE,FRT_ORDER,75,DEC_RESOURCE,FRT_MATERIAL,25,
100600,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_GUARD,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_disappear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,最近军费资金越来越紧缺，士兵们也察觉到平日里的粥越来越稀了。,,,,,100601,,,,,,,,,,
100601,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_GUARD,,,MUSIC,music/nalanyiguan,,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,如果不尽快解决军费问题，恐怕引起兵变。,,,OPTIONS,100601,,,,,,,,,,,,,,,,,,,
100602,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_GUARD,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,成功攻占了敌国城池，对方派遣使者谈和并且给了不少物资做补偿。,,,,,,,,,,,,,ADD_RESOURCE,FRT_MATERIAL,75,DEC_RESOURCE,FRT_LABOUR,25,
100603,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_GUARD,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,百姓对您的决断怨声载道，不少选择了移民敌国。,,,,,,,,,,,,,ADD_RESOURCE,FRT_MONEY,75,DEC_RESOURCE,FRT_LABOUR,25,
100610,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_MINE,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_disappear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,矿场劳工觉得薪水实在太少了，干着最累的活，纷纷要求加薪。,,,,,100611,,,,,,,,,,
100611,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_MINE,,,MUSIC,music/nalanyiguan,,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,面对这种情况，应该如何处理？,,,OPTIONS,100611,,,,,,,,,,,,,,,,,,,
100612,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_MINE,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,开除了带头者后，剩余的劳工也不敢再提加薪的事了。,,,,,,,,,,,,,ADD_RESOURCE,FRT_MONEY,75,DEC_RESOURCE,FRT_LABOUR,25,
100613,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_MINE,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,加薪后，劳工有了闲钱经常去风月场所，领地的人口居然涨了不少。,,,,,,,,,,,,,ADD_RESOURCE,FRT_LABOUR,75,DEC_RESOURCE,FRT_MONEY,25,
100620,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_MINE,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_disappear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,近日，矿场挖到了一大块金矿，小管理一度想要隐瞒不报，不过最后还是上报了上来。,,,,,100621,,,,,,,,,,
100621,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_MINE,,,MUSIC,music/nalanyiguan,,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,如何处理这个金矿呢？,,,OPTIONS,100621,,,,,,,,,,,,,,,,,,,
100622,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_MINE,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,你给自己竖了一个全金的雕像在城中心，国外慕名而来的游客络绎不绝。,,,,,,,,,,,,,ADD_RESOURCE,FRT_LABOUR,75,DEC_RESOURCE,FRT_MONEY,25,
100623,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_MINE,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,你用金矿换取了军备，然后攻占了敌国。,,,,,,,,,,,,,ADD_RESOURCE,FRT_MATERIAL,75,DEC_RESOURCE,FRT_MONEY,25,
100630,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_MINE,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_disappear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,矿场挖到了一块奇怪的石头，石头通体发黑，又隐隐冒着绿光，胆小之人连靠都不敢靠近。,,,,,100631,,,,,,,,,,
100631,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_MINE,,,MUSIC,music/nalanyiguan,,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,要如何处理呢？,,,OPTIONS,100631,,,,,,,,,,,,,,,,,,,
100632,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_MINE,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,切开之后蹦出了蛇精，你急忙派人去寻葫芦娃！,,,,,,,,,,,,,ADD_RESOURCE,FRT_LABOUR,75,DEC_RESOURCE,FRT_ORDER,25,
100633,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_MINE,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,你选择了无视这块石头，据说后来来了七个奇怪的娃娃把石头搬走了。,,,,,,,,,,,,,ADD_RESOURCE,FRT_ORDER,75,DEC_RESOURCE,FRT_MATERIAL,25,
100640,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_MINE,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_disappear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,矿场挖到了一块奇怪的石头，石头通体发黑，又隐隐冒着绿光，胆小之人连靠都不敢靠近。,,,,,100641,,,,,,,,,,
100641,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_MINE,,,MUSIC,music/nalanyiguan,,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,要如何处理呢？,,,OPTIONS,100641,,,,,,,,,,,,,,,,,,,
100642,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_MINE,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,切开石头一看，居然是和氏璧。天授不取，反受其咎。你决定称帝！,,,,,,,,,,,,,ADD_RESOURCE,FRT_ORDER,75,DEC_RESOURCE,FRT_LABOUR,25,
100643,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_MINE,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,幸好没有出什么乱子，百姓称赞了您的稳重。,,,,,,,,,,,,,ADD_RESOURCE,FRT_ORDER,75,DEC_RESOURCE,FRT_MATERIAL,25,
100650,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_MINE,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_disappear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,最近一段时间，矿场的劳工效率低下，打算如何提高效率？,,,,,100651,,,,,,,,,,
100651,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_MINE,,,MUSIC,music/nalanyiguan,,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,最近一段时间，矿场的劳工效率低下，打算如何提高效率？,,,OPTIONS,100651,,,,,,,,,,,,,,,,,,,
100652,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_MINE,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,工人们敢怒而不敢言。,,,,,,,,,,,,,DEC_RESOURCE,FRT_ORDER,25,ADD_RESOURCE,FRT_MONEY,75,
100653,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_MINE,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,劳工们的积极性大大提高。,,,,,,,,,,,,,ADD_RESOURCE,FRT_MATERIAL,75,DEC_RESOURCE,FRT_MONEY,25,
100660,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_MINE,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_disappear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,时值夏至，如何为矿场工人避暑降温。,,,,,100661,,,,,,,,,,
100661,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_MINE,,,MUSIC,music/nalanyiguan,,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,酷暑难耐，是要好好替他们着想了。,,,OPTIONS,100661,,,,,,,,,,,,,,,,,,,
100662,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_MINE,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,工人们喝完绿豆后，干劲十足。,,,,,,,,,,,,,ADD_RESOURCE,FRT_MATERIAL,75,DEC_RESOURCE,FRT_MONEY,25,
100663,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_MINE,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,矿工们很满意您的决定。,,,,,,,,,,,,,ADD_RESOURCE,FRT_ORDER,75,DEC_RESOURCE,FRT_MONEY,25,
100670,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_MINE,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_disappear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,矿场挖到了一处，发现地质坚硬，往前挖难度加大，如何行动？,,,,,100671,,,,,,,,,,
100671,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_MINE,,,MUSIC,music/nalanyiguan,,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,不知前方是吉是凶啊。,,,OPTIONS,100671,,,,,,,,,,,,,,,,,,,
100672,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_MINE,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,居然发现了前朝留下的玉器。,,,,,,,,,,,,,DEC_RESOURCE,FRT_ORDER,25,ADD_RESOURCE,FRT_MATERIAL,75,
100673,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_MINE,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,幸好没有出什么乱子，百姓称赞了您的稳重。,,,,,,,,,,,,,ADD_RESOURCE,FRT_ORDER,75,DEC_RESOURCE,FRT_MATERIAL,25,
100680,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_MINE,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_disappear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,矿场挖到了一处，发现地质坚硬，往前挖难度加大，如何行动？,,,,,100681,,,,,,,,,,
100681,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_MINE,,,MUSIC,music/nalanyiguan,,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,不知前方是吉是凶啊。,,,OPTIONS,100681,,,,,,,,,,,,,,,,,,,
100682,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_MINE,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,挖到了一具棺材，打开之后出现了尸气，很多劳工受到了感染。,,,,,,,,,,,,,ADD_RESOURCE,FRT_MATERIAL,75,DEC_RESOURCE,FRT_LABOUR,25,
100683,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_MINE,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,幸好没有出什么乱子，百姓称赞了您的稳重。,,,,,,,,,,,,,ADD_RESOURCE,FRT_ORDER,75,DEC_RESOURCE,FRT_MATERIAL,25,
100690,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_MINE,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_disappear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,矿场发生了坍塌事件，许多劳工来不及逃离，被困矿井之中。,,,,,100691,,,,,,,,,,
100691,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_MINE,,,MUSIC,music/nalanyiguan,,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,此时应该如何处理？,,,OPTIONS,100691,,,,,,,,,,,,,,,,,,,
100692,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_MINE,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,矿工的家人们感谢您的救助。,,,,,,,,,,,,,ADD_RESOURCE,FRT_ORDER,75,DEC_RESOURCE,FRT_MATERIAL,25,
100693,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_MINE,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,加固了矿洞，防止了后续的恶化。,,,,,,,,,,,,,ADD_RESOURCE,FRT_LABOUR,25,DEC_RESOURCE,FRT_MATERIAL,25,
