id,name,female_plot,male_plot,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.auto,actions.time,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.auto,actions.time,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.auto,actions.time,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.auto,actions.time,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.auto,actions.time,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.auto,actions.time,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.auto,actions.time,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.auto,actions.time,next_plot,events.events.type,events.events.arg,events.events.arg,fief_events.events.type,fief_events.events.arg,fief_events.events.arg,lock_option
800130,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_CLOTH,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_disappear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,据说南方的油纸伞，耐用轻便，布庄想要引进这一样式，邀请大师坐镇此地。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800131,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_CLOTH,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_disappear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,棉线的使用越来越贴近平民了，布庄做了一大堆棉衣，你们要买的话就来吧。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800132,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_CLOTH,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_disappear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,丝绸一直都是尊贵的象征，这批“鸳鸯戏水”的手帕，买一块送夫人最合适了。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800133,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_CLOTH,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_disappear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,麻布的手感粗糙，但做布袋很合适，布庄试做了一些准备送给大家。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800134,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_CLOTH,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_disappear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,布庄提出了“极简主义”的剪裁方式，虽无人理解，但仍然吸引了一大批前来观摩的人。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800135,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_CLOTH,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_disappear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,“百工不信，则器械苦伪，丹漆染色不贞”，故邀工匠商讨染色之道。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800136,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_CLOTH,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_disappear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,布庄有位奇人织了一双精美的“鸳鸯鞋”，可无人敢买，不知周围是否有人愿意“脚踩黑白”呢？,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800137,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_CLOTH,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_disappear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,皇上欲为每位妃子做一件衣服，广征天下巧匠，所以想邀请你们也来试试。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800138,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_CLOTH,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_disappear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,每年宫中“选秀女”结束之后，布庄也要“选绣女”，所以期望广邀天下才女前来。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800139,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_CLOTH,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_disappear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,皮革经久耐用，虽不如丝绸贵重，却愈来愈被平民接受，布庄想邀请诸位研究皮革市场的发展前景。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800140,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_COFC,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_disappear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,出遣西域的商队已经回城，还带回了不少西域特产，希望邀请其他封地的商人一同分享。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800141,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_COFC,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_disappear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,近来改良耕种技法，以至粮食长势喜人，收获颇丰，特邀大家前来观摩交流。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800142,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_COFC,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_disappear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,商会最近搜罗了不少稀世珍宝，正在筹办一个拍卖会，现广发邀请，愿大家捧场。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800143,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_COFC,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_disappear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,商会千金购得一坛九酿春酒，邀请附近的商贾豪杰，希望以酒会友。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800144,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_COFC,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_disappear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,近日市场上赝品贩卖极为猖獗，亟需各地商人共商解决之道。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800145,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_COFC,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_disappear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,土地改革，房价地价飞涨，人民苦不堪言，此次邀请各界人士寻求处理办法。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800146,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_COFC,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_disappear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,农地整日曝晒却无甘霖，庄稼近毁，希望诸位能莅临指导。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800147,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_COFC,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_disappear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,天生异象，一夜间庄稼被破坏，从山头俯瞰，竟是星罗图案，农名称为稻田怪圈，故邀各路风水大师解惑。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800148,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_COFC,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_disappear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,“怎样才能种出好吃的大米”，为了解决这个问题，现邀请专业人士前往研究。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800149,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_COFC,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_disappear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,商会在海面上发现一艘载满稀奇果子的货船，想邀请附近朋友前来尝鲜。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800150,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_COFC,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_disappear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,最近大家忽然喜欢吃面食，库存的小麦全卖光了，希望和周围的商人签订购货文书。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800151,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_COFC,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_disappear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,“甜豆腐好吃还是咸豆腐好吃”，民众们很希望终结这个争论，所以想邀请诸位一同解决这个问题。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800152,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_COFC,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_disappear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,入冬了，商会邀来一位用冰雕龙的大师，特地宴请诸位前来观看表演。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800153,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_COFC,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_disappear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,“金砖”四城商业联合会即将召开，希望诸位与会人员尽早赶到。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800154,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_COFC,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_disappear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,雨晴云敛，烟花澹荡，遥山凝碧，望诸君驱车，共赏烟花团簇之景色。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800155,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_COFC,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_disappear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,正值元宵佳节，各色花灯也摆了出来，大家快来过节吧。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800156,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_COFC,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_disappear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,因为方言不通，商会打算广收各地翻译人才，不知诸位有没有兴趣一试。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800157,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_COFC,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_disappear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,连绵大雨，商会种植的果子缺少日晒变得很难吃，希望诸位能够出出主意。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
