id,name,slot,multi_step_damages.pttids,multi_step_damages.weight,multi_step_damages.pttids,multi_step_damages.weight,multi_step_damages.pttids,multi_step_damages.weight,multi_step_damages.pttids,multi_step_damages.weight,multi_step_damages.pttids,multi_step_damages.weight,multi_step_damages.pttids,multi_step_damages.weight,damage_type,target_find.target_grids,target_find.target_select,target_find.target_filters.target_filters.type,target_find.target_filters.target_filters.arg,target_find.target_filters.target_filters.type,target_find.target_filters.target_filters.arg,target_find.target_sort,target_find.max_target,target_find.target_is_grid,opacity,speed,type,time,icon,scale,cd,default_cd,on_cast_self.pttid,on_cast_self.caster,on_cast_self.target,on_cast_self.pttid,on_cast_self.caster,on_cast_self.target,on_cast.pttid,on_cast.caster,on_cast.target,on_cast.pttid,on_cast.caster,on_cast.target,on_hit.pttid,on_hit.caster,on_hit.target,on_hit.pttid,on_hit.caster,on_hit.target,on_hit.pttid,on_hit.caster,on_hit.target,on_hit.pttid,on_hit.caster,on_hit.target,tags,tags,special_lens,cast_effect.stitching_effect,cast_effect.effect,cast_effect.unflipped_over,cast_effect.create_in_center,cast_effect.forever,cast_effect.stitching_effect,cast_effect.effect,cast_effect.unflipped_over,cast_effect.create_in_center,cast_effect.forever,cast_effect_down.stitching_effect,cast_effect_down.effect,cast_effect_down.unflipped_over,cast_effect_down.create_in_center,cast_effect_down.forever,cast_effect_down.stitching_effect,cast_effect_down.effect,cast_effect_down.unflipped_over,cast_effect_down.create_in_center,cast_effect_down.forever,cast_effect_down.stitching_effect,cast_effect_down.effect,cast_effect_down.unflipped_over,cast_effect_down.create_in_center,cast_effect_down.forever,cast_effect_ctr.stitching_effect,cast_effect_ctr.effect,cast_effect_ctr.unflipped_over,cast_effect_ctr.create_in_center,cast_effect_ctr.forever,cast_attack_effect.stitching_effect,cast_attack_effect.effect,cast_attack_effect.unflipped_over,cast_attack_effect.create_in_center,cast_attack_effect.forever,target_effect.stitching_effect,target_effect.effect,target_effect.unflipped_over,target_effect.create_in_center,target_effect.forever,target_effect_down.stitching_effect,target_effect_down.effect,target_effect_down.unflipped_over,target_effect_down.create_in_center,target_effect_down.forever,target_effect_down.stitching_effect,target_effect_down.effect,target_effect_down.unflipped_over,target_effect_down.create_in_center,target_effect_down.forever,target_effect_down.stitching_effect,target_effect_down.effect,target_effect_down.unflipped_over,target_effect_down.create_in_center,target_effect_down.forever,target_effect_down.stitching_effect,target_effect_down.effect,target_effect_down.unflipped_over,target_effect_down.create_in_center,target_effect_down.forever,target_effect_down.stitching_effect,target_effect_down.effect,target_effect_down.unflipped_over,target_effect_down.create_in_center,target_effect_down.forever,target_effect_ctr.stitching_effect,target_effect_ctr.effect,target_effect_ctr.unflipped_over,target_effect_ctr.create_in_center,target_effect_ctr.forever,cast_anim,special_sound,name_sound,attack_sound,hit_sound,value,factor,level,levelup_skill,levelup_conditions.conditions.type,levelup_conditions.conditions.arg,levelup_conditions.conditions.arg,unlock_conditions.conditions.type,unlock_conditions.conditions.arg,unite_skill.dps,unite_skill.tank,unite_skill.assist,desc,zhanli
139061,嗜魂之力,1,1,400,1,600,,,,,,,,,MAGICAL,ENEMY,FRONT_SINGLE,ALIVE,,,,,,,,,,2,sprites/skill/jineng_shihunzhili,1,0,0,,,,,,,13901011,SKILL_CASTER,SKILL_CASTER,,,,1,SKILL_CASTER,SKILL_TARGET,,,,,,,,,,DAMAGE,,,,newskills/effect_0180u,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,newskills/effect_0126u,,,,,newskills/effect_hit_0034u,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,attack,,,,soundeffects/wulipugong_sk,0,740,2,,,,,,,,,,{normal-color}攻击对方前排单体目标，造成{green-color}74%{normal-color}的{purple-color}法术伤害{normal-color}并且提升自身物理防御力{green-color}20%{normal-color}持续1回合,
13907,死亡警戒,2,,,,,,,,,,,,,MAGICAL,ENEMY,ROW,ALIVE,,,,,,,,,,2,sprites/skill/jineng_siwangjingjie,1,2,3,,,,,,,,,,,,,1,SKILL_CASTER,SKILL_TARGET,,,,,,,,,,DAMAGE,,True,,newskills/effect_0014u,,,,,,,,,,,,,,,,,,,,,,,,,newskills/pre_camera_0121u,,,,,newskills/effect_0121u,,,,True,newskills/effect_hit_0134u,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,newskills/effect_camera_0134u,,,,attack,,soundeffects/tuobahan_skill,,soundeffects/tuobahan2_sk,0,1480,1,13902,,,,,,,,,{normal-color}攻击敌方指定排造成{green-color}148%{normal-color}的{purple-color}法术伤害{normal-color},
13902,死亡警戒,2,,,,,,,,,,,,,MAGICAL,ENEMY,ROW,ALIVE,,,,,,,,,,2,sprites/skill/jineng_siwangjingjie,1,2,3,,,,,,,,,,,,,1390201,SKILL_CASTER,SKILL_CASTER,1,SKILL_CASTER,SKILL_TARGET,,,,,,,DAMAGE,,True,,newskills/effect_0014u,,,,,,,,,,,,,,,,,,,,,,,,,newskills/pre_camera_0121u,,,,,newskills/effect_0121u,,,,True,newskills/effect_hit_0134u,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,newskills/effect_camera_0134u,,,,attack,,soundeffects/tuobahan_skill,,soundeffects/tuobahan2_sk,0,1480,2,139021,,,,,,,,,{normal-color}攻击敌方指定排造成{green-color}148%{normal-color}的{purple-color}法术伤害{normal-color}，将造成伤害的{green-color}26%{normal-color}转换为治疗量治疗自身,
139021,死亡警戒,2,,,,,,,,,,,,,MAGICAL,ENEMY,ROW,ALIVE,,,,,,,,,,2,sprites/skill/jineng_siwangjingjie,1,2,0,,,,,,,,,,,,,13902011,SKILL_CASTER,SKILL_CASTER,1,SKILL_CASTER,SKILL_TARGET,,,,,,,DAMAGE,,True,,newskills/effect_0014u,,,,,,,,,,,,,,,,,,,,,,,,,newskills/pre_camera_0121u,,,,,newskills/effect_0121u,,,,True,newskills/effect_hit_0134u,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,newskills/effect_camera_0134u,,,,attack,,soundeffects/tuobahan_skill,,soundeffects/tuobahan2_sk,0,1480,3,139022,,,,,,,,,{normal-color}攻击敌方指定排造成{green-color}148%{normal-color}的{purple-color}法术伤害{normal-color}，将造成伤害的{green-color}26%{normal-color}转换为治疗量治疗自身,
139022,死亡警戒,2,,,,,,,,,,,,,MAGICAL,ENEMY,ROW,ALIVE,,,,,,,,,,2,sprites/skill/jineng_siwangjingjie,1,1,0,,,,,,,,,,,,,13902012,SKILL_CASTER,SKILL_CASTER,1,SKILL_CASTER,SKILL_TARGET,,,,,,,DAMAGE,,True,,newskills/effect_0014u,,,,,,,,,,,,,,,,,,,,,,,,,newskills/pre_camera_0121u,,,,,newskills/effect_0121u,,,,True,newskills/effect_hit_0134u,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,newskills/effect_camera_0134u,,,,attack,,soundeffects/tuobahan_skill,,soundeffects/tuobahan2_sk,0,1480,4,,,,,,,,,,{normal-color}攻击敌方指定排造成{green-color}148%{normal-color}的{purple-color}法术伤害{normal-color}，将造成伤害的{green-color}26%{normal-color}转换为治疗量治疗自身,
13904,血气分流,3,,,,,,,,,,,,,MAGICAL,ALLY,SINGLE,SELF,,,,,,,,,PASSIVE,2,sprites/skill/jineng_xueqifenliu,1,2,,,,,,,,1390401,SKILL_CASTER,SKILL_TARGET,,,,,,,,,,,,,,,,BELONG_PASSIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,newskills/effect_hit_3100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,attack,,,,,0,0,1,139041,,,,,,,,,{normal-color}受到的治疗效果提高{green-color}6%{normal-color},
139041,血气分流,3,,,,,,,,,,,,,MAGICAL,ALLY,SINGLE,SELF,,,,,,,,,PASSIVE,2,sprites/skill/jineng_xueqifenliu,1,2,,,,,,,,13904011,SKILL_CASTER,SKILL_TARGET,,,,,,,,,,,,,,,,BELONG_PASSIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,newskills/effect_hit_3100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,attack,,,,,0,0,2,,,,,,,,,,{normal-color}受到的治疗效果提高{green-color}12%{normal-color},
11701,红莲华散,1,,,,,,,,,,,,,MAGICAL,ENEMY,FRONT_SINGLE,ALIVE,,,,,,,,,,,sprites/skill/jineng_honglianhuasan,1,0,0,,,,,,,,,,,,,1,SKILL_CASTER,SKILL_TARGET,,,,,,,,,,DAMAGE,,,,newskills/effect_0180u,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,newskills/effect_0122u,,,,,newskills/effect_hit_0105u,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,attack,,,,soundeffects/tuobakang1_sk,0,880,1,117011,,,,,,,,,{normal-color}攻击对方前排单体目标，造成{green-color}88%{normal-color}的{purple-color}法术伤害{normal-color},
117011,红莲华散,1,,,,,,,,,,,,,MAGICAL,ENEMY,FRONT_SINGLE,ALIVE,,,,,,,,,,,sprites/skill/jineng_honglianhuasan,1,0,0,,,,,,,,,,,,,1,SKILL_CASTER,SKILL_TARGET,,,,,,,,,,DAMAGE,,,,newskills/effect_0180u,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,newskills/effect_0122u,,,,,newskills/effect_hit_0105u,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,attack,,,,soundeffects/tuobakang1_sk,0,1100,2,,,,,,,,,,{normal-color}攻击对方前排单体目标，造成{green-color}110%{normal-color}的{purple-color}法术伤害{normal-color},
11702,焰天火雨,2,1,250,1,350,1,400,,,,,,,MAGICAL,ENEMY,ALL,ALIVE,,,,,,,,,,,sprites/skill/jineng_chitianhuoyu,1,2,3,,,,,,,,,,,,,1,SKILL_CASTER,SKILL_TARGET,1170201,SKILL_CASTER,SKILL_TARGET,,,,,,,DAMAGE,,True,,newskills/effect_0014u,,,,,,,,,,,,,,,,,,,,,,,,,newskills/pre_camera_0122u,,,,,newskills/effect_0122u,,,,,newskills/effect_hit_0168u,,,,,newskills/effect_hit_0168d,,,,,,,,,,,,,,,,,,,,,,,,,newskills/effect_camera_0168u,,,,attack,,soundeffects/tuobakang_skill,,soundeffects/zhanganshou2_sk,0,970,1,117021,,,,,,,,,{normal-color}对敌方全体造成{green-color}97%{normal-color}的{purple-color}法术伤害{normal-color},
117021,焰天火雨,2,1,250,1,350,1,400,,,,,,,MAGICAL,ENEMY,ALL,ALIVE,,,,,,,,,,,sprites/skill/jineng_chitianhuoyu,1,2,3,,,,,,,,,,,,,1,SKILL_CASTER,SKILL_TARGET,11702011,SKILL_CASTER,SKILL_TARGET,,,,,,,DAMAGE,,True,,newskills/effect_0014u,,,,,,,,,,,,,,,,,,,,,,,,,newskills/pre_camera_0122u,,,,,newskills/effect_0122u,,,,,newskills/effect_hit_0168u,,,,,newskills/effect_hit_0168d,,,,,,,,,,,,,,,,,,,,,,,,,newskills/effect_camera_0168u,,,,attack,,soundeffects/tuobakang_skill,,soundeffects/zhanganshou2_sk,0,970,2,117022,,,,,,,,,{normal-color}对敌方全体造成{green-color}97%{normal-color}的{purple-color}法术伤害{normal-color}，{green-color}24%{normal-color}几率为目标增加灼烧状态,
117022,焰天火雨,2,1,250,1,350,1,400,,,,,,,MAGICAL,ENEMY,ALL,ALIVE,,,,,,,,,,,sprites/skill/jineng_chitianhuoyu,1,2,0,,,,,,,,,,,,,1,SKILL_CASTER,SKILL_TARGET,11702012,SKILL_CASTER,SKILL_TARGET,,,,,,,DAMAGE,,True,,newskills/effect_0014u,,,,,,,,,,,,,,,,,,,,,,,,,newskills/pre_camera_0122u,,,,,newskills/effect_0122u,,,,,newskills/effect_hit_0168u,,,,,newskills/effect_hit_0168d,,,,,,,,,,,,,,,,,,,,,,,,,newskills/effect_camera_0168u,,,,attack,,soundeffects/tuobakang_skill,,soundeffects/zhanganshou2_sk,0,970,3,117023,,,,,,,,,{normal-color}对敌方全体造成{green-color}97%{normal-color}的{purple-color}法术伤害{normal-color}，{green-color}24%{normal-color}几率为目标增加灼烧状态,
117023,焰天火雨,2,1,250,1,350,1,400,,,,,,,MAGICAL,ENEMY,ALL,ALIVE,,,,,,,,,,,sprites/skill/jineng_chitianhuoyu,1,1,0,,,,,,,,,,,,,1,SKILL_CASTER,SKILL_TARGET,11702013,SKILL_CASTER,SKILL_TARGET,,,,,,,DAMAGE,,True,,newskills/effect_0014u,,,,,,,,,,,,,,,,,,,,,,,,,newskills/pre_camera_0122u,,,,,newskills/effect_0122u,,,,,newskills/effect_hit_0168u,,,,,newskills/effect_hit_0168d,,,,,,,,,,,,,,,,,,,,,,,,,newskills/effect_camera_0168u,,,,attack,,soundeffects/tuobakang_skill,,soundeffects/zhanganshou2_sk,0,970,4,,,,,,,,,,{normal-color}对敌方全体造成{green-color}97%{normal-color}的{purple-color}法术伤害{normal-color}，{green-color}24%{normal-color}几率为目标增加灼烧状态,
11705,炽热,3,,,,,,,,,,,,,MAGICAL,ENEMY,SINGLE,SELF,,,,,,,,,PASSIVE,,sprites/skill/jineng_chire,1,2,,,,,,,,1170501,SKILL_CASTER,SKILL_TARGET,,,,,,,,,,,,,,,,BENEFICIAL,BELONG_PASSIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,newskills/effect_hit_3100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,attack,,,,soundeffects/zhanganshou3_sk,0,0,1,117051,,,,,,,,,{normal-color}对所有受到灼烧效果的目标，暴击率提高{green-color}20%{normal-color},
11706,03skill1,,,,,,,,,,,,,,MAGICAL,ENEMY,ALL,ALIVE,,,,,,,,,,,sprites/skill/jineng_chire,1,0,,,,,,,,1170601,SKILL_CASTER,SKILL_TARGET,,,,,,,,,,,,,,,,BENEFICIAL,BELONG_PASSIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,newskills/effect_hit_3100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1000,0,,,,,,,,,,,
11707,03skill1,,,,,,,,,,,,,,MAGICAL,ENEMY,ALL,ALIVE,,,,,,,,,,,sprites/skill/jineng_chire,1,0,,,,,,,,1170701,SKILL_CASTER,SKILL_TARGET,,,,,,,,,,,,,,,,BENEFICIAL,BELONG_PASSIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,newskills/effect_hit_3100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1000,0,,,,,,,,,,,
117051,炽热,3,,,,,,,,,,,,,MAGICAL,ENEMY,SINGLE,SELF,,,,,,,,,PASSIVE,,sprites/skill/jineng_chire,1,2,,,,,,,,11705011,SKILL_CASTER,SKILL_TARGET,,,,,,,,,,,,,,,,BENEFICIAL,BELONG_PASSIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,newskills/effect_hit_3100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,attack,,,,soundeffects/zhanganshou3_sk,0,0,2,,,,,,,,,,{normal-color}对所有受到灼烧效果的目标，暴击率提高{green-color}30%{normal-color},
117061,03skill1,,,,,,,,,,,,,,MAGICAL,ENEMY,ALL,ALIVE,,,,,,,,,,,sprites/skill/jineng_chire,1,0,,,,,,,,11706011,SKILL_CASTER,SKILL_TARGET,,,,,,,,,,,,,,,,BENEFICIAL,BELONG_PASSIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,newskills/effect_hit_3100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1000,0,,,,,,,,,,,
117071,03skill1,,,,,,,,,,,,,,MAGICAL,ENEMY,ALL,ALIVE,,,,,,,,,,,sprites/skill/jineng_chire,1,0,,,,,,,,11707011,SKILL_CASTER,SKILL_TARGET,,,,,,,,,,,,,,,,BENEFICIAL,BELONG_PASSIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,newskills/effect_hit_3100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1000,0,,,,,,,,,,,
12306,探云手,1,,,,,,,,,,,,,MAGICAL,ENEMY,FRONT_SINGLE,ALIVE,,,,,,,,,,2,sprites/skill/jineng_tanyunshou,1,0,0,,,,,,,,,,,,,1,SKILL_CASTER,SKILL_TARGET,,,,,,,,,,DAMAGE,,,,newskills/effect_0180u,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,newskills/effect_0125u,,,,,newskills/effect_hit_0130u,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,attack,,,,soundeffects/lichangyue1_sk,0,880,1,123061,,,,,,,,,{normal-color}攻击对方前排单体目标，造成{green-color}88%{normal-color}的{purple-color}法术伤害{normal-color},
123061,探云手,1,,,,,,,,,,,,,MAGICAL,ENEMY,FRONT_SINGLE,ALIVE,,,,,,,,,,2,sprites/skill/jineng_tanyunshou,1,0,0,,,,,,,,,,,,,1,SKILL_CASTER,SKILL_TARGET,,,,,,,,,,DAMAGE,,,,newskills/effect_0180u,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,newskills/effect_0125u,,,,,newskills/effect_hit_0130u,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,attack,,,,soundeffects/lichangyue1_sk,0,1100,2,,,,,,,,,,{normal-color}攻击对方前排单体目标，造成{green-color}110%{normal-color}的{purple-color}法术伤害{normal-color},
12302,云霞满天,2,1,400,1,600,,,,,,,,,MAGICAL,ENEMY,ROW,ALIVE,,,,,,,,,,,sprites/skill/jineng_yunxiamantian,1,2,3,,,,,,,,,,,,,1,SKILL_CASTER,SKILL_TARGET,,,,,,,,,,DAMAGE,,True,,newskills/effect_0014u,,,,,,,,,,,,,,,,,,,,,,,,,newskills/pre_camera_0118u,,,,,newskills/effect_0118u,,,,,newskills/effect_hit_0166u,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,newskills/effect_camera_0166u,,,,attack,,soundeffects/lichangxi_skill,soundeffects/lichangxi2_sk,,0,1560,1,123021,,,,,,,,,{normal-color}对敌方指定横排造成{green-color}156%{normal-color}的{purple-color}法术伤害{normal-color},
123021,云霞满天,2,1,400,1,600,,,,,,,,,MAGICAL,ENEMY,ROW,ALIVE,,,,,,,,,,,sprites/skill/jineng_yunxiamantian,1,2,3,,,,,,,,,,,,,1,SKILL_CASTER,SKILL_TARGET,,,,,,,,,,DAMAGE,,True,,newskills/effect_0014u,,,,,,,,,,,,,,,,,,,,,,,,,newskills/pre_camera_0118u,,,,,newskills/effect_0118u,,,,,newskills/effect_hit_0166u,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,newskills/effect_camera_0166u,,,,attack,,soundeffects/lichangxi_skill,soundeffects/lichangxi2_sk,,0,1850,2,123022,,,,,,,,,{normal-color}对敌方指定横排造成{green-color}185%{normal-color}的{purple-color}法术伤害{normal-color},
123022,云霞满天,2,1,400,1,600,,,,,,,,,MAGICAL,ENEMY,ROW,ALIVE,,,,,,,,,,,sprites/skill/jineng_yunxiamantian,1,2,0,,,,,,,,,,,,,1,SKILL_CASTER,SKILL_TARGET,,,,,,,,,,DAMAGE,,True,,newskills/effect_0014u,,,,,,,,,,,,,,,,,,,,,,,,,newskills/pre_camera_0118u,,,,,newskills/effect_0118u,,,,,newskills/effect_hit_0166u,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,newskills/effect_camera_0166u,,,,attack,,soundeffects/lichangxi_skill,soundeffects/lichangxi2_sk,,0,1850,3,123023,,,,,,,,,{normal-color}对敌方指定横排造成{green-color}185%{normal-color}的{purple-color}法术伤害{normal-color},
123023,云霞满天,2,1,400,1,600,,,,,,,,,MAGICAL,ENEMY,ROW,ALIVE,,,,,,,,,,,sprites/skill/jineng_yunxiamantian,1,1,0,,,,,,,,,,,,,1,SKILL_CASTER,SKILL_TARGET,,,,,,,,,,DAMAGE,,True,,newskills/effect_0014u,,,,,,,,,,,,,,,,,,,,,,,,,newskills/pre_camera_0118u,,,,,newskills/effect_0118u,,,,,newskills/effect_hit_0166u,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,newskills/effect_camera_0166u,,,,attack,,soundeffects/lichangxi_skill,soundeffects/lichangxi2_sk,,0,1850,4,,,,,,,,,,{normal-color}对敌方指定横排造成{green-color}185%{normal-color}的{purple-color}法术伤害{normal-color},
12303,狮子吼,3,,,,,,,,,,,,,MAGICAL,ALLY,SINGLE,SELF,,,,,,,,,PASSIVE,,sprites/skill/jineng_shizihou,1,1,,,,,,,,1230301,SKILL_CASTER,SKILL_TARGET,,,,,,,,,,,,,,,,BELONG_PASSIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,newskills/effect_hit_3100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,123031,,,,,,,,,{normal-color}攻击时，目标每损失{green-color}20%{normal-color}生命值伤害提高{green-color}4.5%{normal-color},
12304,passive,,,,,,,,,,,,,,MAGICAL,ENEMY,ALL,ALIVE,,,,,,,,,,,sprites/skill/jineng_fengxiaojiutian,1,1,,,,,,,,1230401,SKILL_CASTER,SKILL_TARGET,,,,,,,,,,,,,,,,BELONG_PASSIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,newskills/effect_hit_3100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1000,0,,,,,,,,,,,
12305,passive,,,,,,,,,,,,,,MAGICAL,ENEMY,ALL,ALIVE,,,,,,,,,,,sprites/skill/jineng_fengxiaojiutian,1,1,,,,,,,,1230501,SKILL_CASTER,SKILL_TARGET,,,,,,,,,,,,,,,,BELONG_PASSIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,newskills/effect_hit_3100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1000,0,,,,,,,,,,,
123031,狮子吼,3,,,,,,,,,,,,,MAGICAL,ALLY,SINGLE,SELF,,,,,,,,,PASSIVE,,sprites/skill/jineng_shizihou,1,1,,,,,,,,12303011,SKILL_CASTER,SKILL_TARGET,,,,,,,,,,,,,,,,BELONG_PASSIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,newskills/effect_hit_3100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,,,,,,,,,,{normal-color}攻击时，目标每损失{green-color}20%{normal-color}生命值伤害提高{green-color}9%{normal-color},
123041,passive,,,,,,,,,,,,,,MAGICAL,ENEMY,ALL,ALIVE,,,,,,,,,,,sprites/skill/jineng_fengxiaojiutian,1,1,,,,,,,,12304011,SKILL_CASTER,SKILL_TARGET,,,,,,,,,,,,,,,,BELONG_PASSIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,newskills/effect_hit_3100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1000,0,,,,,,,,,,,
123051,passive,,,,,,,,,,,,,,MAGICAL,ENEMY,ALL,ALIVE,,,,,,,,,,,sprites/skill/jineng_fengxiaojiutian,1,1,,,,,,,,12305011,SKILL_CASTER,SKILL_TARGET,,,,,,,,,,,,,,,,BELONG_PASSIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,newskills/effect_hit_3100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1000,0,,,,,,,,,,,
12401,华落,1,,,,,,,,,,,,,MAGICAL,ENEMY,FRONT_SINGLE,ALIVE,,,,,,,,,,,sprites/skill/jineng_hualuo,1,0,0,,,,,,,,,,,,,1,SKILL_CASTER,SKILL_TARGET,,,,,,,,,,DAMAGE,,,,newskills/effect_0180u,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,newskills/effect_0125u,,,,,newskills/effect_hit_0130u,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,attack,,,,soundeffects/lichangyue1_sk,0,880,1,124011,,,,,,,,,{normal-color}攻击对方前排单体目标，造成{green-color}88%{normal-color}的{purple-color}法术伤害{normal-color},
124011,华落,1,,,,,,,,,,,,,MAGICAL,ENEMY,FRONT_SINGLE,ALIVE,,,,,,,,,,,sprites/skill/jineng_hualuo,1,0,0,,,,,,,,,,,,,1,SKILL_CASTER,SKILL_TARGET,,,,,,,,,,DAMAGE,,,,newskills/effect_0180u,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,newskills/effect_0125u,,,,,newskills/effect_hit_0130u,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,attack,,,,soundeffects/lichangyue1_sk,0,1100,2,,,,,,,,,,{normal-color}攻击对方前排单体目标，造成{green-color}110%{normal-color}的{purple-color}法术伤害{normal-color},
12404,柳烟花雾,2,,,,,,,,,,,,,PHYSICAL,ENEMY,CROSS,ALIVE,,,,,,,,,,,sprites/skill/jineng_liuyanhuawu,1,2,3,,,,,,,,,,,,,1,SKILL_CASTER,SKILL_TARGET,,,,,,,,,,DAMAGE,,True,,newskills/effect_0014u,,,,,,,,,,,,,,,,,,,,,,,,,newskills/pre_camera_0111u,,,,,newskills/effect_0120u,,,,,newskills/effect_hit_0167u,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,newskills/effect_camera_0167u,,,,attack,,soundeffects/lichangyue_skill,,soundeffects/liweiyang3_sk,0,1050,1,12402,,,,,,,,,{normal-color}十字范围造成{green-color}105%{normal-color}的{purple-color}法术伤害{normal-color},
12402,柳烟花雾,2,,,,,,,,,,,,,PHYSICAL,ENEMY,CROSS,ALIVE,,,,,,,,,,,sprites/skill/jineng_liuyanhuawu,1,2,3,,,,,,,,,,,,,1,SKILL_CASTER,SKILL_TARGET,1240201,SKILL_CASTER,SKILL_TARGET,,,,,,,DAMAGE,,True,,newskills/effect_0014u,,,,,,,,,,,,,,,,,,,,,,,,,newskills/pre_camera_0111u,,,,,newskills/effect_0120u,,,,,newskills/effect_hit_0167u,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,newskills/effect_camera_0167u,,,,attack,,soundeffects/lichangyue_skill,,soundeffects/liweiyang3_sk,0,1050,2,124021,,,,,,,,,{normal-color}十字范围造成{green-color}105%{normal-color}的{purple-color}法术伤害{normal-color}并且使目标命中率降低{green-color}20%{normal-color}，持续1回合,
124021,柳烟花雾,2,,,,,,,,,,,,,PHYSICAL,ENEMY,CROSS,ALIVE,,,,,,,,,,,sprites/skill/jineng_liuyanhuawu,1,2,0,,,,,,,,,,,,,1,SKILL_CASTER,SKILL_TARGET,12402011,SKILL_CASTER,SKILL_TARGET,,,,,,,DAMAGE,,True,,newskills/effect_0014u,,,,,,,,,,,,,,,,,,,,,,,,,newskills/pre_camera_0111u,,,,,newskills/effect_0120u,,,,,newskills/effect_hit_0167u,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,newskills/effect_camera_0167u,,,,attack,,soundeffects/lichangyue_skill,,soundeffects/liweiyang3_sk,0,1050,3,124022,,,,,,,,,{normal-color}十字范围造成{green-color}105%{normal-color}的{purple-color}法术伤害{normal-color}并且使目标命中率降低{green-color}20%{normal-color}，持续1回合,
