id,ips.origin,ips.end_point,ips.area_id,ips.area_name
4454,103.12.148.0,103.12.151.255,1008,港澳台地区
4455,103.12.152.0,103.12.155.255,1011,东南亚地区
4456,103.12.159.0,103.12.164.255,1011,东南亚地区
4457,103.12.165.0,103.12.165.255,1014,大洋州地区
4458,103.12.167.0,103.12.167.255,1011,东南亚地区
4459,103.12.188.0,103.12.191.255,1014,大洋州地区
4460,103.12.200.0,103.12.203.255,1011,东南亚地区
4461,103.12.208.0,103.12.210.255,1011,东南亚地区
4462,103.12.212.0,103.12.215.255,1011,东南亚地区
4463,103.12.216.0,103.12.219.255,1008,港澳台地区
4464,103.12.220.0,103.12.223.255,1011,东南亚地区
4465,103.12.240.0,103.12.240.255,1011,东南亚地区
4466,103.12.241.0,103.12.241.255,1014,大洋州地区
4467,103.12.242.0,103.12.244.255,1011,东南亚地区
4468,103.12.246.0,103.12.246.255,1011,东南亚地区
4469,103.13.8.0,103.13.11.255,1014,大洋州地区
4470,103.13.28.0,103.13.38.255,1011,东南亚地区
4471,103.13.39.0,103.13.39.255,1014,大洋州地区
4472,103.13.48.0,103.13.51.255,1008,港澳台地区
4473,103.13.56.0,103.13.59.255,1014,大洋州地区
4474,103.13.68.0,103.13.74.255,1014,大洋州地区
4475,103.13.75.0,103.13.79.255,1011,东南亚地区
4476,103.13.80.0,103.13.87.255,1014,大洋州地区
4477,103.13.88.0,103.13.91.255,1011,东南亚地区
4478,103.13.100.0,103.13.103.255,1014,大洋州地区
4479,103.13.116.0,103.13.119.255,1014,大洋州地区
4480,103.13.120.0,103.13.123.255,1011,东南亚地区
4481,103.13.128.0,103.13.134.255,1011,东南亚地区
4482,103.13.172.0,103.13.175.255,1011,东南亚地区
4483,103.13.176.0,103.13.177.255,1008,港澳台地区
4484,103.13.181.0,103.13.182.255,1011,东南亚地区
4485,103.13.184.0,103.13.187.255,1014,大洋州地区
4486,103.13.188.0,103.13.191.255,1008,港澳台地区
4487,103.13.200.0,103.13.203.255,1011,东南亚地区
4488,103.13.212.0,103.13.215.255,1011,东南亚地区
4489,103.13.216.0,103.13.218.255,1014,大洋州地区
4490,103.13.228.0,103.13.231.255,1011,东南亚地区
4491,103.13.232.0,103.13.235.255,1008,港澳台地区
4492,103.14.1.0,103.14.1.255,1014,大洋州地区
4493,103.14.3.0,103.14.7.255,1014,大洋州地区
4494,103.14.8.0,103.14.11.255,1011,东南亚地区
4495,103.14.16.0,103.14.21.255,1011,东南亚地区
4496,103.14.22.0,103.14.23.255,1014,大洋州地区
4497,103.14.25.0,103.14.25.255,1014,大洋州地区
4498,103.14.26.0,103.14.26.255,1008,港澳台地区
4499,103.14.28.0,103.14.31.255,1011,东南亚地区
4500,103.14.40.0,103.14.43.255,1014,大洋州地区
4501,103.14.44.0,103.14.45.255,1011,东南亚地区
4502,103.14.47.0,103.14.55.255,1014,大洋州地区
4503,103.14.56.0,103.14.63.255,1011,东南亚地区
4504,103.14.64.0,103.14.71.255,1014,大洋州地区
4505,103.14.76.0,103.14.79.255,1011,东南亚地区
4506,103.14.88.0,103.14.95.255,1014,大洋州地区
4507,103.14.99.0,103.14.99.255,1011,东南亚地区
4508,103.14.100.0,103.14.103.255,1008,港澳台地区
4509,103.14.104.0,103.14.108.255,1011,东南亚地区
4510,103.14.110.0,103.14.111.255,1011,东南亚地区
4511,103.14.112.0,103.14.119.255,1008,港澳台地区
4512,103.14.136.0,103.14.139.255,1004,华北地区
4513,103.14.140.0,103.14.143.255,1014,大洋州地区
4514,103.14.144.0,103.14.147.255,1008,港澳台地区
4515,103.14.164.0,103.14.167.255,1011,东南亚地区
4516,103.14.168.0,103.14.175.255,1014,大洋州地区
4517,103.14.184.0,103.14.185.255,1011,东南亚地区
4518,103.14.186.0,103.14.187.255,1014,大洋州地区
4519,103.14.192.0,103.14.192.255,1011,东南亚地区
4520,103.14.194.0,103.14.195.255,1011,东南亚地区
4521,103.14.200.0,103.14.203.255,1014,大洋州地区
4522,103.14.212.0,103.14.215.255,1011,东南亚地区
4523,103.14.216.0,103.14.219.255,1014,大洋州地区
4524,103.14.220.0,103.14.223.255,1008,港澳台地区
4525,103.14.224.0,103.14.227.255,1011,东南亚地区
4526,103.14.228.0,103.14.228.255,1014,大洋州地区
4527,103.14.229.0,103.14.229.255,1011,东南亚地区
4528,103.14.230.0,103.14.230.255,1014,大洋州地区
4529,103.14.236.0,103.14.239.255,1011,东南亚地区
4530,103.14.244.0,103.14.245.255,1011,东南亚地区
4531,103.14.246.0,103.14.247.255,1010,欧洲地区
4532,103.14.248.0,103.14.251.255,1011,东南亚地区
4533,103.14.252.0,103.14.255.255,1014,大洋州地区
4534,103.15.4.0,103.15.11.255,1004,华北地区
4535,103.15.20.0,103.15.31.255,1008,港澳台地区
4536,103.15.36.0,103.15.37.255,1011,东南亚地区
4537,103.15.38.0,103.15.38.255,1008,港澳台地区
4538,103.15.44.0,103.15.47.255,1014,大洋州地区
4539,103.15.48.0,103.15.51.255,1011,东南亚地区
4540,103.15.72.0,103.15.73.255,1014,大洋州地区
4541,103.15.75.0,103.15.75.255,1014,大洋州地区
4542,103.15.84.0,103.15.87.255,1008,港澳台地区
4543,103.15.88.0,103.15.91.255,1011,东南亚地区
4544,103.15.100.0,103.15.107.255,1011,东南亚地区
4545,103.15.112.0,103.15.115.255,1014,大洋州地区
4546,103.15.120.0,103.15.123.255,1008,港澳台地区
4547,103.15.125.0,103.15.125.255,1011,东南亚地区
4548,103.15.126.0,103.15.131.255,1014,大洋州地区
4549,103.15.132.0,103.15.135.255,1008,港澳台地区
4550,103.15.136.0,103.15.139.255,1011,东南亚地区
4551,103.15.143.0,103.15.147.255,1011,东南亚地区
4552,103.15.148.0,103.15.157.255,1014,大洋州地区
4553,103.15.158.0,103.15.158.255,1008,港澳台地区
4554,103.15.168.0,103.15.171.255,1014,大洋州地区
4555,103.15.172.0,103.15.175.255,1011,东南亚地区
4556,103.15.177.0,103.15.178.255,1014,大洋州地区
4557,103.15.180.0,103.15.187.255,1008,港澳台地区
4558,103.15.192.0,103.15.199.255,1008,港澳台地区
4559,103.15.204.0,103.15.211.255,1014,大洋州地区
4560,103.15.216.0,103.15.219.255,1008,港澳台地区
4561,103.15.228.0,103.15.231.255,1014,大洋州地区
4562,103.15.232.0,103.15.235.255,1011,东南亚地区
4563,103.15.236.0,103.15.237.255,1014,大洋州地区
4564,103.15.240.0,103.15.243.255,1011,东南亚地区
4565,103.15.251.0,103.16.3.255,1011,东南亚地区
4566,103.16.15.0,103.16.15.255,1014,大洋州地区
4567,103.16.16.0,103.16.19.255,1011,东南亚地区
4568,103.16.20.0,103.16.23.255,1014,大洋州地区
4569,103.16.26.0,103.16.27.255,1008,港澳台地区
4570,103.16.40.0,103.16.43.255,1011,东南亚地区
4571,103.16.48.0,103.16.49.255,1011,东南亚地区
4572,103.16.51.0,103.16.51.255,1014,大洋州地区
4573,103.16.60.0,103.16.63.255,1011,东南亚地区
4574,103.16.64.0,103.16.67.255,1014,大洋州地区
4575,103.16.77.0,103.16.79.255,1011,东南亚地区
4576,103.16.92.0,103.16.99.255,1014,大洋州地区
4577,103.16.102.0,103.16.103.255,1011,东南亚地区
4578,103.16.112.0,103.16.115.255,1011,东南亚地区
4579,103.16.116.0,103.16.119.255,1008,港澳台地区
4580,103.16.120.0,103.16.123.255,1011,东南亚地区
4581,103.16.124.0,103.16.127.255,1004,华北地区
4582,103.16.128.0,103.16.131.255,1014,大洋州地区
4583,103.16.132.0,103.16.133.255,1011,东南亚地区
4584,103.16.134.0,103.16.135.255,1014,大洋州地区
4585,103.16.136.0,103.16.139.255,1011,东南亚地区
4586,103.16.148.0,103.16.151.255,1014,大洋州地区
4587,103.16.156.0,103.16.159.255,1014,大洋州地区
4588,103.16.168.0,103.16.171.255,1011,东南亚地区
4589,103.16.172.0,103.16.175.255,1014,大洋州地区
4590,103.16.180.0,103.16.181.255,1014,大洋州地区
4591,103.16.182.0,103.16.183.255,1011,东南亚地区
4592,103.16.184.0,103.16.187.255,1008,港澳台地区
4593,103.16.188.0,103.16.191.255,1011,东南亚地区
4594,103.16.192.0,103.16.195.255,1014,大洋州地区
4595,103.16.197.0,103.16.199.255,1011,东南亚地区
4596,103.16.204.0,103.16.207.255,1011,东南亚地区
4597,103.16.210.0,103.16.211.255,1014,大洋州地区
4598,103.16.216.0,103.16.219.255,1008,港澳台地区
4599,103.16.220.0,103.16.220.255,1011,东南亚地区
4600,103.16.223.0,103.16.223.255,1011,东南亚地区
4601,103.16.228.0,103.16.231.255,1008,港澳台地区
4602,103.16.232.0,103.16.235.255,1011,东南亚地区
4603,103.16.240.0,103.16.247.255,1008,港澳台地区
4604,103.16.252.0,103.16.255.255,1008,港澳台地区
4605,103.17.8.0,103.17.11.255,1008,港澳台地区
4606,103.17.16.0,103.17.17.255,1014,大洋州地区
4607,103.17.19.0,103.17.27.255,1011,东南亚地区
4608,103.17.28.0,103.17.31.255,1008,港澳台地区
4609,103.17.32.0,103.17.32.255,1011,东南亚地区
4610,103.17.33.0,103.17.35.255,1008,港澳台地区
4611,103.17.40.0,103.17.43.255,1004,华北地区
4612,103.17.44.0,103.17.47.255,1014,大洋州地区
4613,103.17.52.0,103.17.55.255,1011,东南亚地区
4614,103.17.56.0,103.17.57.255,1014,大洋州地区
4615,103.17.58.0,103.17.58.255,1011,东南亚地区
4616,103.17.59.0,103.17.59.255,1014,大洋州地区
4617,103.17.72.0,103.17.75.255,1008,港澳台地区
4618,103.17.76.0,103.17.79.255,1011,东南亚地区
4619,103.17.88.0,103.17.91.255,1011,东南亚地区
4620,103.17.92.0,103.17.93.255,1008,港澳台地区
4621,103.17.95.0,103.17.95.255,1008,港澳台地区
4622,103.17.112.0,103.17.115.255,1014,大洋州地区
4623,103.17.116.0,103.17.119.255,1008,港澳台地区
4624,103.17.120.0,103.17.123.255,1001,华东地区
4625,103.17.124.0,103.17.125.255,1011,东南亚地区
4626,103.17.127.0,103.17.127.255,1011,东南亚地区
4627,103.17.132.0,103.17.135.255,1014,大洋州地区
4628,103.17.140.0,103.17.147.255,1011,东南亚地区
4629,103.17.152.0,103.17.155.255,1014,大洋州地区
4630,103.17.164.0,103.17.164.255,1011,东南亚地区
4631,103.17.168.0,103.17.175.255,1011,东南亚地区
4632,103.17.182.0,103.17.183.255,1011,东南亚地区
4633,103.17.192.0,103.17.192.255,1011,东南亚地区
4634,103.17.193.0,103.17.193.255,1014,大洋州地区
4635,103.17.196.0,103.17.199.255,1008,港澳台地区
4636,103.17.208.0,103.17.215.255,1011,东南亚地区
4637,103.17.216.0,103.17.227.255,1014,大洋州地区
4638,103.17.232.0,103.17.235.255,1014,大洋州地区
4639,103.17.236.0,103.17.239.255,1011,东南亚地区
4640,103.17.240.0,103.17.243.255,1008,港澳台地区
4641,103.17.244.0,103.17.248.255,1011,东南亚地区
4642,103.17.249.0,103.17.255.255,1014,大洋州地区
4643,103.18.0.0,103.18.7.255,1011,东南亚地区
4644,103.18.16.0,103.18.19.255,1011,东南亚地区
4645,103.18.28.0,103.18.35.255,1011,东南亚地区
4646,103.18.36.0,103.18.43.255,1014,大洋州地区
4647,103.18.44.0,103.18.47.255,1011,东南亚地区
4648,103.18.48.0,103.18.59.255,1014,大洋州地区
4649,103.18.80.0,103.18.83.255,1008,港澳台地区
4650,103.18.84.0,103.18.87.255,1014,大洋州地区
4651,103.18.88.0,103.18.99.255,1011,东南亚地区
4652,103.18.108.0,103.18.111.255,1014,大洋州地区
4653,103.18.117.0,103.18.117.255,1011,东南亚地区
4654,103.18.118.0,103.18.119.255,1014,大洋州地区
4655,103.18.124.0,103.18.127.255,1014,大洋州地区
4656,103.18.128.0,103.18.131.255,1008,港澳台地区
4657,103.18.132.0,103.18.135.255,1011,东南亚地区
4658,103.18.136.0,103.18.139.255,1014,大洋州地区
4659,103.18.144.0,103.18.147.255,1011,东南亚地区
4660,103.18.148.0,103.18.151.255,1014,大洋州地区
4661,103.18.153.0,103.18.153.255,1011,东南亚地区
4662,103.18.154.0,103.18.155.255,1014,大洋州地区
4663,103.18.172.0,103.18.179.255,1011,东南亚地区
4664,103.18.184.0,103.18.187.255,1008,港澳台地区
4665,103.18.188.0,103.18.189.255,1014,大洋州地区
4666,103.18.190.0,103.18.191.255,1011,东南亚地区
4667,103.18.196.0,103.18.207.255,1014,大洋州地区
4668,103.18.220.0,103.18.223.255,1011,东南亚地区
4669,103.18.236.0,103.18.240.255,1011,东南亚地区
4670,103.18.241.0,103.18.241.255,1014,大洋州地区
4671,103.18.244.0,103.18.247.255,1011,东南亚地区
4672,103.18.252.0,103.18.255.255,1014,大洋州地区
4673,103.19.4.0,103.19.7.255,1014,大洋州地区
4674,103.19.8.0,103.19.9.255,1011,东南亚地区
4675,103.19.10.0,103.19.11.255,1014,大洋州地区
4676,103.19.12.0,103.19.15.255,1004,华北地区
4677,103.19.16.0,103.19.16.255,1011,东南亚地区
4678,103.19.20.0,103.19.23.255,1011,东南亚地区
4679,103.19.24.0,103.19.27.255,1008,港澳台地区
4680,103.19.32.0,103.19.35.255,1011,东南亚地区
4681,103.19.36.0,103.19.36.255,1014,大洋州地区
4682,103.19.37.0,103.19.37.255,1011,东南亚地区
4683,103.19.38.0,103.19.38.255,1008,港澳台地区
4684,103.19.39.0,103.19.39.255,1014,大洋州地区
4685,103.19.46.0,103.19.47.255,1004,华北地区
4686,103.19.56.0,103.19.59.255,1011,东南亚地区
4687,103.19.60.0,103.19.63.255,1014,大洋州地区
4688,103.19.64.0,103.19.67.255,1004,华北地区
4689,103.19.76.0,103.19.83.255,1011,东南亚地区
4690,103.19.84.0,103.19.87.255,1008,港澳台地区
4691,103.19.92.0,103.19.95.255,1014,大洋州地区
4692,103.19.96.0,103.19.99.255,1011,东南亚地区
4693,103.19.100.0,103.19.103.255,1014,大洋州地区
4694,103.19.104.0,103.19.111.255,1011,东南亚地区
4695,103.19.112.0,103.19.115.255,1014,大洋州地区
4696,103.19.144.0,103.19.147.255,1014,大洋州地区
4697,103.19.164.0,103.19.167.255,1011,东南亚地区
4698,103.19.170.0,103.19.175.255,1014,大洋州地区
4699,103.19.176.0,103.19.187.255,1011,东南亚地区
4700,103.19.188.0,103.19.191.255,1008,港澳台地区
4701,103.19.192.0,103.19.195.255,1014,大洋州地区
4702,103.19.204.0,103.19.211.255,1011,东南亚地区
4703,103.19.216.0,103.19.216.255,1014,大洋州地区
4704,103.19.218.0,103.19.219.255,1014,大洋州地区
4705,103.19.220.0,103.19.223.255,1011,东南亚地区
4706,103.19.228.0,103.19.231.255,1011,东南亚地区
4707,103.19.232.0,103.19.235.255,1004,华北地区
4708,103.19.236.0,103.19.239.255,1008,港澳台地区
4709,103.19.244.0,103.19.247.255,1014,大洋州地区
4710,103.20.16.0,103.20.20.255,1014,大洋州地区
4711,103.20.21.0,103.20.21.255,1011,东南亚地区
4712,103.20.22.0,103.20.23.255,1014,大洋州地区
4713,103.20.24.0,103.20.27.255,1011,东南亚地区
4714,103.20.32.0,103.20.35.255,1008,港澳台地区
4715,103.20.40.0,103.20.43.255,1008,港澳台地区
4716,103.20.48.0,103.20.49.255,1014,大洋州地区
4717,103.20.50.0,103.20.51.255,1011,东南亚地区
4718,103.20.58.0,103.20.59.255,1011,东南亚地区
4719,103.20.60.0,103.20.63.255,1008,港澳台地区
4720,103.20.68.0,103.20.71.255,1014,大洋州地区
4721,103.20.76.0,103.20.79.255,1014,大洋州地区
4722,103.20.80.0,103.20.83.255,1011,东南亚地区
4723,103.20.88.0,103.20.88.255,1014,大洋州地区
4724,103.20.90.0,103.20.95.255,1011,东南亚地区
4725,103.20.96.0,103.20.99.255,1008,港澳台地区
4726,103.20.106.0,103.20.107.255,1011,东南亚地区
4727,103.20.120.0,103.20.123.255,1011,东南亚地区
4728,103.20.124.0,103.20.124.255,1014,大洋州地区
4729,103.20.136.0,103.20.139.255,1014,大洋州地区
4730,103.20.144.0,103.20.151.255,1011,东南亚地区
4731,103.20.160.0,103.20.163.255,1001,华东地区
4732,103.20.165.0,103.20.165.255,1008,港澳台地区
4733,103.20.166.0,103.20.171.255,1011,东南亚地区
4734,103.20.176.0,103.20.179.255,1008,港澳台地区
4735,103.20.184.0,103.20.191.255,1011,东南亚地区
4736,103.20.192.0,103.20.195.255,1008,港澳台地区
4737,103.20.196.0,103.20.197.255,1011,东南亚地区
4738,103.20.198.0,103.20.203.255,1014,大洋州地区
4739,103.20.204.0,103.20.207.255,1011,东南亚地区
4740,103.20.208.0,103.20.211.255,1014,大洋州地区
4741,103.20.216.0,103.20.216.255,1014,大洋州地区
4742,103.20.217.0,103.20.217.255,1011,东南亚地区
4743,103.20.219.0,103.20.219.255,1014,大洋州地区
4744,103.20.220.0,103.20.223.255,1008,港澳台地区
4745,103.20.224.0,103.20.227.255,1011,东南亚地区
4746,103.20.228.0,103.20.231.255,1008,港澳台地区
4747,103.20.232.0,103.20.235.255,1014,大洋州地区
4748,103.20.236.0,103.20.239.255,1008,港澳台地区
4749,103.20.244.0,103.20.247.255,1014,大洋州地区
4750,103.20.248.0,103.20.251.255,1008,港澳台地区
4751,103.20.252.0,103.21.3.255,1014,大洋州地区
4752,103.21.12.0,103.21.15.255,1011,东南亚地区
4753,103.21.17.0,103.21.17.255,1014,大洋州地区
4754,103.21.20.0,103.21.23.255,1014,大洋州地区
4755,103.21.24.0,103.21.35.255,1011,东南亚地区
4756,103.21.44.0,103.21.47.255,1011,东南亚地区
4757,103.21.48.0,103.21.51.255,1014,大洋州地区
4758,103.21.56.0,103.21.57.255,1014,大洋州地区
4759,103.21.60.0,103.21.63.255,1008,港澳台地区
4760,103.21.64.0,103.21.65.255,1011,东南亚地区
4761,103.21.68.0,103.21.71.255,1011,东南亚地区
4762,103.21.80.0,103.21.81.255,1011,东南亚地区
4763,103.21.84.0,103.21.95.255,1011,东南亚地区
4764,103.21.108.0,103.21.111.255,1014,大洋州地区
4765,103.21.120.0,103.21.123.255,1011,东南亚地区
4766,103.21.128.0,103.21.135.255,1014,大洋州地区
4767,103.21.136.0,103.21.143.255,1001,华东地区
4768,103.21.144.0,103.21.147.255,1014,大洋州地区
4769,103.21.148.0,103.21.155.255,1011,东南亚地区
4770,103.21.156.0,103.21.159.255,1014,大洋州地区
4771,103.21.168.0,103.21.171.255,1011,东南亚地区
4772,103.21.172.0,103.21.175.255,1014,大洋州地区
4773,103.21.180.0,103.21.183.255,1011,东南亚地区
4774,103.21.188.0,103.21.191.255,1014,大洋州地区
4775,103.21.193.0,103.21.194.255,1014,大洋州地区
4776,103.21.196.0,103.21.199.255,1008,港澳台地区
4777,103.21.204.0,103.21.207.255,1011,东南亚地区
4778,103.21.212.0,103.21.219.255,1011,东南亚地区
4779,103.21.220.0,103.21.223.255,1008,港澳台地区
4780,103.21.224.0,103.21.229.255,1011,东南亚地区
4781,103.21.230.0,103.21.231.255,1014,大洋州地区
4782,103.21.244.0,103.21.247.255,1008,港澳台地区
4783,103.21.248.0,103.21.251.255,1014,大洋州地区
4784,103.21.252.0,103.21.255.255,1011,东南亚地区
4785,103.22.0.0,103.22.3.255,1003,华中地区
4786,103.22.4.0,103.22.11.255,1004,华北地区
4787,103.22.12.0,103.22.15.255,1006,西南地区
4788,103.22.16.0,103.22.23.255,1001,华东地区
4789,103.22.24.0,103.22.31.255,1006,西南地区
4790,103.22.32.0,103.22.35.255,1001,华东地区
4791,103.22.36.0,103.22.39.255,1005,西北地区
4792,103.22.40.0,103.22.43.255,1002,华南地区
4793,103.22.44.0,103.22.47.255,1006,西南地区
4794,103.22.48.0,103.22.51.255,1002,华南地区
4795,103.22.52.0,103.22.55.255,1001,华东地区
4796,103.22.56.0,103.22.59.255,1005,西北地区
4797,103.22.60.0,103.22.63.255,1002,华南地区
4798,103.22.64.0,103.22.67.255,1005,西北地区
4799,103.22.68.0,103.22.71.255,1003,华中地区
4800,103.22.72.0,103.22.75.255,1004,华北地区
4801,103.22.76.0,103.22.79.255,1001,华东地区
4802,103.22.80.0,103.22.83.255,1003,华中地区
4803,103.22.84.0,103.22.87.255,1004,华北地区
4804,103.22.88.0,103.22.91.255,1003,华中地区
4805,103.22.96.0,103.22.99.255,1008,港澳台地区
4806,103.22.100.0,103.22.127.255,1006,西南地区
4807,103.22.128.0,103.22.143.255,1011,东南亚地区
4808,103.22.144.0,103.22.147.255,1014,大洋州地区
4809,103.22.148.0,103.22.151.255,1011,东南亚地区
4810,103.22.156.0,103.22.163.255,1008,港澳台地区
4811,103.22.164.0,103.22.166.255,1011,东南亚地区
4812,103.22.168.0,103.22.171.255,1011,东南亚地区
4813,103.22.176.0,103.22.179.255,1014,大洋州地区
