id,options.content,options.plot_pttid,options.conditions.conditions.type,options.conditions.conditions.arg,options.conditions.conditions.arg,options.events.events.type,options.events.events.arg,options.events.events.arg,options.events.events.type,options.events.events.arg,options.events.events.arg,options.fief_events.events.type,options.fief_events.events.arg,options.fief_events.events.arg,options.battle.pttid,options.battle.origin,options.battle.win_events.events.type,options.battle.win_events.events.arg,options.battle.win_events.events.arg,options.battle.win_plot,options.battle.lose_events.events.type,options.battle.lose_events.events.arg,options.battle.lose_events.events.arg,options.battle.lose_plot,options.appearance.sprite,options.appearance.spine,options.appearance.position.x,options.appearance.position.y,options.plot_events.events.type,options.plot_events.events.arg,options.unlock_conditions.conditions.type,options.unlock_conditions.conditions.arg,options.unlock_conditions.conditions.arg,options.content,options.plot_pttid,options.conditions.conditions.type,options.conditions.conditions.arg,options.conditions.conditions.arg,options.events.events.type,options.events.events.arg,options.events.events.arg,options.events.events.type,options.events.events.arg,options.events.events.arg,options.fief_events.events.type,options.fief_events.events.arg,options.fief_events.events.arg,options.battle.pttid,options.battle.origin,options.battle.win_events.events.type,options.battle.win_events.events.arg,options.battle.win_events.events.arg,options.battle.win_plot,options.battle.lose_events.events.type,options.battle.lose_events.events.arg,options.battle.lose_events.events.arg,options.battle.lose_plot,options.appearance.sprite,options.appearance.spine,options.appearance.position.x,options.appearance.position.y,options.plot_events.events.type,options.plot_events.events.arg,options.unlock_conditions.conditions.type,options.unlock_conditions.conditions.arg,options.unlock_conditions.conditions.arg,options.content,options.plot_pttid,options.conditions.conditions.type,options.conditions.conditions.arg,options.conditions.conditions.arg,options.events.events.type,options.events.events.arg,options.events.events.arg,options.fief_events.events.type,options.fief_events.events.arg,options.fief_events.events.arg,options.battle.pttid,options.battle.origin,options.battle.win_events.events.type,options.battle.win_events.events.arg,options.battle.win_events.events.arg,options.battle.win_plot,options.battle.lose_events.events.type,options.battle.lose_events.events.arg,options.battle.lose_events.events.arg,options.battle.lose_plot,options.appearance.sprite,options.appearance.spine,options.appearance.position.x,options.appearance.position.y,options.plot_events.events.type,options.plot_events.events.arg,options.unlock_conditions.conditions.type,options.unlock_conditions.conditions.arg,options.unlock_conditions.conditions.arg
424007,如实相告,625001,,,,ADD_RESOURCE,BLUE,10,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,一笑带过,625002,,,,ADD_RESOURCE,RED,10,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426001,烤鸡,626101,,,,ADD_RESOURCE,ACTOR_EXP,5000,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,烤鱼,626102,,,,ADD_RESOURCE,ACTOR_EXP,5000,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426002,因为春猎？,626301,,,,ADD_RESOURCE,ACTOR_EXP,5000,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,向来如此吗？,626302,,,,ADD_RESOURCE,MEIMING,5000,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426003,强硬塞进嘴里,626801,,,,ADD_RESOURCE,ACTOR_EXP,5000,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,巧妙辩解,626802,,,,ADD_RESOURCE,MEIMING,5000,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426004,竹子,626901,,,,ADD_RESOURCE,ACTOR_EXP,5000,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,竹笋,626902,,,,ADD_RESOURCE,ACTOR_EXP,5000,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426005,硬塞给她,627001,,,,ADD_RESOURCE,ACTOR_EXP,5000,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,软磨硬泡,627002,,,,ADD_RESOURCE,MEIMING,5000,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426006,坦诚相告,627003,,,,ADD_ITEM,105,1,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,编造一个,627004,,,,ADD_RESOURCE,DIAMOND,100,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426007,坦诚相告,627005,,,,ADD_ITEM,105,1,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,编造一个,627006,,,,ADD_RESOURCE,DIAMOND,100,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428001,上前打招呼,628101,,,,ADD_RESOURCE,BLUE,10,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,偷偷听他说,628102,,,,ADD_RESOURCE,RED,10,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428002,走上去看看,628103,,,,ADD_RESOURCE,RED,10,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,不管他,628104,,,,ADD_RESOURCE,BLUE,10,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428003,走上去看看,628105,,,,ADD_RESOURCE,RED,10,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,不管他,628106,,,,ADD_RESOURCE,BLUE,10,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428004,默不作声,628201,,,,ADD_RESOURCE,BLUE,15,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,辩解,628202,,,,ADD_RESOURCE,RED,15,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428005,假装没听到,628401,,,,ADD_RESOURCE,BLUE,15,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,追问,628402,,,,ADD_RESOURCE,RED,15,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428006,继续沉默,628901,,,,ADD_RESOURCE,RED,10,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,主动问询,628902,,,,ADD_RESOURCE,BLUE,10,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428007,高声质问,629101,,,,ADD_RESOURCE,RED,20,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,静静聆听,629102,,,,ADD_RESOURCE,BLUE,20,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430001,强硬拒绝,630101,,,,ADD_RESOURCE,RED,20,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,沉默妥协,630102,,,,ADD_RESOURCE,BLUE,20,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430002,谎言,630201,,,,ADD_RESOURCE,RED,20,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,遮掩,630202,,,,ADD_RESOURCE,BLUE,20,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430003,李敏德,630301,,,,ADD_ITEM,101,1,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,叱云南,630302,,,,ADD_ITEM,110,1,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,拓跋浚,630303,,,,ADD_ITEM,102,1,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000
430004,拓跋余,630304,,,,ADD_ITEM,103,1,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,李长乐,630305,,,,ADD_ITEM,106,1,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,李常茹,630306,,,,ADD_ITEM,107,1,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000
430005,拓跋余,630307,,,,ADD_ITEM,103,1,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,李长乐,630308,,,,ADD_ITEM,106,1,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,李常茹,630309,,,,ADD_ITEM,107,1,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000
430006,拓跋余,630310,,,,ADD_ITEM,103,1,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,李长乐,630311,,,,ADD_ITEM,106,1,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,李常茹,630312,,,,ADD_ITEM,107,1,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000
430007,硬闯,630901,,,,ADD_RESOURCE,RED,20,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,劝说,630902,,,,ADD_RESOURCE,BLUE,20,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430008,不愿与拓跋浚对立，不再言语,631001,,,,ADD_ITEM,102,1,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,相信叱云南的判断，继续劝说,631002,,,,ADD_ITEM,110,1,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432001,叱云南的手下,632101,,,,ADD_RESOURCE,RED,20,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,陛下的贴身护卫,632102,,,,ADD_RESOURCE,BLUE,20,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432002,询问外貌,632301,,,,ADD_RESOURCE,ACTOR_EXP,5000,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,询问地点,632302,,,,ADD_RESOURCE,ACTOR_EXP,5000,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432003,调虎离山计,632901,,,,ADD_RESOURCE,ACTOR_EXP,5000,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,酒计,632902,,,,ADD_RESOURCE,ACTOR_EXP,5000,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432004,谈条件,633001,,,,ADD_RESOURCE,RED,10,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,询问缘由,633002,,,,ADD_RESOURCE,BLUE,10,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434001,爽快答应,634201,,,,ADD_ITEM,103,1,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,考虑一下,634202,,,,ADD_RESOURCE,DIAMOND,100,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434002,故意捉弄我,634301,,,,ADD_RESOURCE,RED,10,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,不可告人的秘密,634302,,,,ADD_RESOURCE,BLUE,10,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434003,还在考虑,634401,,,,ADD_RESOURCE,RED,10,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,会去,634402,,,,ADD_RESOURCE,BLUE,10,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435001,去看舞蹈,635101,,,,ADD_RESOURCE,BLUE,10,ADD_FEIGE_CG,12,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,一个人待着,635102,,,,ADD_RESOURCE,RED,10,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435002,上前查看,635601,,,,ADD_RESOURCE,RED,20,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,离开,635602,,,,ADD_RESOURCE,BLUE,20,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435003,用激将法,635801,,,,ADD_RESOURCE,RED,15,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,自圆其说,635802,,,,ADD_RESOURCE,BLUE,15,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436001,追上去,636101,,,,ADD_RESOURCE,BLUE,20,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,就这样放弃吧,636102,,,,ADD_RESOURCE,RED,20,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436002,不知道,636301,,,,ADD_RESOURCE,RED,20,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,陷自己入死地,636302,,,,ADD_RESOURCE,BLUE,20,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436003,需要被推翻重建,636401,,,,ADD_RESOURCE,RED,20,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,需要辅佐一个明君,636402,,,,ADD_RESOURCE,BLUE,20,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436004,交出去,636801,,,,ADD_RESOURCE,BLUE,20,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,拒绝,636802,,,,ADD_RESOURCE,RED,20,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437001,嫉妒,637101,,,,ADD_RESOURCE,BLUE,10,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,遗诏,637102,,,,ADD_RESOURCE,RED,10,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437002,心情复杂,637201,,,,ADD_RESOURCE,RED,10,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,感到欣慰,637202,,,,ADD_RESOURCE,BLUE,10,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437003,拒绝,637701,,,,ADD_RESOURCE,BLUE,15,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,考虑,637702,,,,ADD_RESOURCE,RED,15,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501001,跟着拓跋浚,701801,,,,ADD_ITEM,102,1,ADD_FEIGE_CG,3,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,和君桃一起走,701802,,,,ADD_ITEM,217,2,ADD_FEIGE_CG,2,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501002,复仇,701803,,,,ADD_RESOURCE,RED,20,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,活下去,701804,,,,ADD_RESOURCE,BLUE,20,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501003,复仇,701805,,,,ADD_RESOURCE,RED,20,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,活下去,701806,,,,ADD_RESOURCE,BLUE,20,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501004,拒绝,701901,,,,ADD_RESOURCE,RED,20,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,询问,701902,,,,ADD_RESOURCE,ACTOR_EXP,5000,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,思考,701903,,,,ADD_RESOURCE,BLUE,20,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000
501005,静静的等待,701904,,,,ADD_RESOURCE,RED,10,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,帮她擦拭泪水,701905,,,,ADD_RESOURCE,BLUE,10,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501006,静静的等待,701906,,,,ADD_RESOURCE,RED,10,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,帮她擦拭泪水,701907,,,,ADD_RESOURCE,BLUE,10,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501007,静静的等待,701908,,,,ADD_RESOURCE,RED,10,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,帮她擦拭泪水,701909,,,,ADD_RESOURCE,BLUE,10,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501008,利用新身份寻找复仇时机,702401,,,,ADD_RESOURCE,RED,15,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,暂时按兵不动,702402,,,,ADD_RESOURCE,BLUE,15,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501009,冲出马车,702601,,,,ADD_RESOURCE,RED,20,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,先救白芷紫烟,702602,,,,ADD_RESOURCE,BLUE,20,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503001,质问对方,703101,,,,ADD_RESOURCE,RED,15,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,安心接受,703102,,,,ADD_RESOURCE,BLUE,15,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503002,强硬,703103,,,,ADD_RESOURCE,RED,20,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,以退为进,703104,,,,ADD_RESOURCE,BLUE,20,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503003,强硬,703105,,,,ADD_RESOURCE,RED,20,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,以退为进,703106,,,,ADD_RESOURCE,BLUE,20,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503004,去见七姨娘,703701,,,,ADD_RESOURCE,RED,15,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,去见叱云柔,703702,,,,ADD_RESOURCE,BLUE,15,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503005,畏畏缩缩的回答,703801,,,,ADD_RESOURCE,BLUE,10,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,阴阳怪气的回答,703802,,,,ADD_RESOURCE,RED,10,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
504001,冷淡的回答,704101,,,,ADD_RESOURCE,RED,10,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,询问缘由,704102,,,,ADD_RESOURCE,BLUE,10,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
504002,试试,704103,,,,ADD_RESOURCE,BLUE,10,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,拒绝,704104,,,,ADD_RESOURCE,RED,10,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
504003,试试,704105,,,,ADD_RESOURCE,BLUE,10,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,拒绝,704106,,,,ADD_RESOURCE,RED,10,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
504004,留个惊喜,704201,,,,ADD_ITEM,219,5,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,坦率的说出,704202,,,,ADD_ITEM,218,5,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
504005,许诺报酬,704203,,,,ADD_RESOURCE,ACTOR_EXP,5000,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,晓之以情,704204,,,,ADD_RESOURCE,MEIMING,5000,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
504006,许诺报酬,704205,,,,ADD_RESOURCE,ACTOR_EXP,5000,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,晓之以情,704206,,,,ADD_RESOURCE,MEIMING,5000,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
504007,自报家门,704701,,,,ADD_RESOURCE,BLUE,15,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,沉默不语,704702,,,,ADD_RESOURCE,RED,15,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
504008,两位殿下？,704801,,,,ADD_RESOURCE,BLUE,15,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,无论如何我都要进去！,704802,,,,ADD_RESOURCE,RED,15,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
504009,怒目而视,704803,,,,ADD_RESOURCE,RED,10,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,攥紧拳头,704804,,,,ADD_RESOURCE,BLUE,10,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
504010,抢夺过来,704805,,,,ADD_RESOURCE,RED,20,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,暗自伤神,704806,,,,ADD_RESOURCE,BLUE,20,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
504011,抢夺过来,704807,,,,ADD_RESOURCE,RED,20,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,暗自伤神,704808,,,,ADD_RESOURCE,BLUE,20,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
504012,怒目而视,704809,,,,ADD_RESOURCE,RED,10,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,攥紧拳头,704810,,,,ADD_RESOURCE,BLUE,10,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
504013,抢夺过来,704811,,,,ADD_RESOURCE,RED,20,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,暗自伤神,704812,,,,ADD_RESOURCE,BLUE,20,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
504014,抢夺过来,704813,,,,ADD_RESOURCE,RED,20,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,暗自伤神,704814,,,,ADD_RESOURCE,BLUE,20,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505001,过去看看,705101,,,,ADD_RESOURCE,BLUE,10,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,绕道而行,705102,,,,ADD_RESOURCE,RED,10,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505002,相信,705201,,,,ADD_RESOURCE,BLUE,20,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,怀疑,705202,,,,ADD_RESOURCE,RED,20,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505003,质问春茗,705701,,,,ADD_RESOURCE,RED,20,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,探查娘亲,705702,,,,ADD_RESOURCE,BLUE,20,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505004,正面抵抗,705801,,,,ADD_RESOURCE,RED,15,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,向李萧然求情,705802,,,,ADD_RESOURCE,BLUE,15,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505005,法师是个骗子,705901,,,,ADD_RESOURCE,RED,15,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,是母亲请我去的,705902,,,,ADD_RESOURCE,BLUE,15,,,,,,,,,,,,,,,,,,,,,,,COST_RESOURCE,GOLD,20000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
